state;action_reward;n_state
186&4|70&3|508&2|487&3|98&4|435&2|191&2|56&3|174&2|276&5|132&1|162&2;284&3|929&1|15&2|118&2;186&4|70&3|508&2|487&3|98&4|435&2|191&2|56&3|174&2|276&5|132&1|162&2|284&3|929&1|15&2|118&2
690&5|311&4|990&5|323&5|751&4|908&1|259&1|288&1|688&1|338&1|332&4|302&5;1316&4|313&5|895&2|894&1;690&5|311&4|990&5|323&5|751&4|908&1|259&1|288&1|688&1|338&1|332&4|302&5|1316&4|313&5|895&2|894&1
344&4|258&5|259&2|315&5|354&4|678&4|304&4|326&4|323&4|328&5|332&4|310&4;307&4|271&4|751&3|898&3;344&4|258&5|259&2|315&5|354&4|678&4|304&4|326&4|323&4|328&5|332&4|310&4|307&4|271&4|751&3|898&3
121&2|1&5|282&4|1283&2|815&3|50&4|24&4|127&5|275&2|291&5|471&5|147&4;254&4|1244&3|678&3|252&4;121&2|1&5|282&4|1283&2|815&3|50&4|24&4|127&5|275&2|291&5|471&5|147&4|254&4|1244&3|678&3|252&4
301&1|316&4|504&3|131&5|79&3|182&5|427&5|880&3|487&5|268&3|315&4|1101&3;69&3|527&4|660&4|98&4;301&1|316&4|504&3|131&5|79&3|182&5|427&5|880&3|487&5|268&3|315&4|1101&3|69&3|527&4|660&4|98&4
251&4|257&4|121&4|58&4|736&5|7&4|100&3|70&5|750&4|271&2|269&4|259&3;1&4|50&5|28&5|258&5;251&4|257&4|121&4|58&4|736&5|7&4|100&3|70&5|750&4|271&2|269&4|259&3|1&4|50&5|28&5|258&5
234&4|83&3|1107&3|374&1|237&4|274&4|710&4|474&5|181&4|174&5|22&5|89&5;684&4|229&3|230&3|94&2;234&4|83&3|1107&3|374&1|237&4|274&4|710&4|474&5|181&4|174&5|22&5|89&5|684&4|229&3|230&3|94&2
305&4|294&4|333&3|268&4|338&3|879&2|262&4|327&5|302&5|300&3|288&4|890&4;307&3|325&1|271&3|343&4;305&4|294&4|333&3|268&4|338&3|879&2|262&4|327&5|302&5|300&3|288&4|890&4|307&3|325&1|271&3|343&4
475&4|929&2|456&1|676&2|95&1|926&1|473&3|1028&1|240&2|148&3|471&1|831&1;627&1|625&1|99&1|91&3;475&4|929&2|456&1|676&2|95&1|926&1|473&3|1028&1|240&2|148&3|471&1|831&1|627&1|625&1|99&1|91&3
7&5|202&4|449&2|436&4|81&4|566&4|73&3|290&4|1031&2|845&4|742&4|823&3;386&3|303&4|346&4|710&4;7&5|202&4|449&2|436&4|81&4|566&4|73&3|290&4|1031&2|845&4|742&4|823&3|386&3|303&4|346&4|710&4
270&3|450&3|212&4|96&3|225&1|449&2|294&3|216&4|203&3|375&2|431&2|62&2;177&5|483&5|720&4|230&5;270&3|450&3|212&4|96&3|225&1|449&2|294&3|216&4|203&3|375&2|431&2|62&2|177&5|483&5|720&4|230&5
887&4|294&3|316&4|754&3|272&4|289&4|288&3|690&4|303&3|308&3|62&4|350&2;248&4|588&4|748&3|683&3;887&4|294&3|316&4|754&3|272&4|289&4|288&3|690&4|303&3|308&3|62&4|350&2|248&4|588&4|748&3|683&3
164&4|596&5|163&4|175&4|204&3|191&1|56&5|357&5|140&1|496&3|8&4|132&4;588&4|473&5|151&4|1012&4;164&4|596&5|163&4|175&4|204&3|191&1|56&5|357&5|140&1|496&3|8&4|132&4|588&4|473&5|151&4|1012&4
163&4|447&4|168&4|89&5|134&5|642&5|64&4|235&3|183&4|1028&2|741&4|65&3;581&4|559&4|637&3|139&3;163&4|447&4|168&4|89&5|134&5|642&5|64&4|235&3|183&4|1028&2|741&4|65&3|581&4|559&4|637&3|139&3
257&4|293&4|214&3|924&3|31&4|228&4|647&4|744&3|270&4|118&4|318&3|197&5;898&3|549&4|307&4|755&3;257&4|293&4|214&3|924&3|31&4|228&4|647&4|744&3|270&4|118&4|318&3|197&5|898&3|549&4|307&4|755&3
7&5|124&4|381&3|208&3|514&5|125&4|15&4|678&3|204&4|294&3|50&4|280&5;181&4|324&2|9&3|475&1;7&5|124&4|381&3|208&3|514&5|125&4|15&4|678&3|204&4|294&3|50&4|280&5|181&4|324&2|9&3|475&1
269&3|298&4|200&4|15&3|313&5|1074&3|117&4|98&4|286&4|97&4|181&4|168&5;546&3|271&3|147&4|781&3;269&3|298&4|200&4|15&3|313&5|1074&3|117&4|98&4|286&4|97&4|181&4|168&5|546&3|271&3|147&4|781&3
979&3|405&2|109&3|293&3|257&3|288&4|298&3|936&4|284&3|683&3|129&4|286&3;9&4|1012&4|930&2|100&5;979&3|405&2|109&3|293&3|257&3|288&4|298&3|936&4|284&3|683&3|129&4|286&3|9&4|1012&4|930&2|100&5
319&5|181&4|754&4|124&4|989&5|300&5|690&3|286&4|990&4|277&2|302&5|740&4;13&2|713&4|845&2|9&5;319&5|181&4|754&4|124&4|989&5|300&5|690&3|286&4|990&4|277&2|302&5|740&4|13&2|713&4|845&2|9&5
307&1|322&3|879&3|249&1|251&2|459&5|929&1|292&5|742&2|243&1|696&2|282&3;931&1|933&1|409&3|928&1;307&1|322&3|879&3|249&1|251&2|459&5|929&1|292&5|742&2|243&1|696&2|282&3|931&1|933&1|409&3|928&1
200&3|655&4|431&4|69&5|215&5|153&4|588&4|286&3|234&4|1101&4|241&5|226&4;877&2|249&3|895&3|179&2;200&3|655&4|431&4|69&5|215&5|153&4|588&4|286&3|234&4|1101&4|241&5|226&4|877&2|249&3|895&3|179&2
328&5|323&3|327&2|331&2|294&2|333&3|310&4|300&5|748&2|301&1|258&4|751&3;347&5|678&3|342&2|271&1;328&5|323&3|327&2|331&2|294&2|333&3|310&4|300&5|748&2|301&1|258&4|751&3|347&5|678&3|342&2|271&1
735&5|392&5|216&4|416&4|106&3|117&4|282&4|153&3|295&4|102&3|807&4|1263&4;364&2|371&3|834&2|1444&3;735&5|392&5|216&4|416&4|106&3|117&4|282&4|153&3|295&4|102&3|807&4|1263&4|364&2|371&3|834&2|1444&3
153&4|180&1|294&3|300&4|269&2|483&4|186&4|894&3|435&4|276&4|873&3|79&3;255&3|127&4|66&5|88&5;153&4|180&1|294&3|300&4|269&2|483&4|186&4|894&3|435&4|276&4|873&3|79&3|255&3|127&4|66&5|88&5
97&4|48&4|234&4|651&5|318&4|213&4|480&4|176&3|98&4|173&4|8&3|215&4;148&3|61&5|628&4|963&5;97&4|48&4|234&4|651&5|318&4|213&4|480&4|176&3|98&4|173&4|8&3|215&4|148&3|61&5|628&4|963&5
137&5|1006&3|1154&5|61&4|175&4|60&4|150&5|333&3|129&3|258&3|1156&3|70&4;1153&2|1157&1|385&2|24&2;137&5|1006&3|1154&5|61&4|175&4|60&4|150&5|333&3|129&3|258&3|1156&3|70&4|1153&2|1157&1|385&2|24&2
199&5|237&4|56&1|96&1|24&2|845&4|750&4|111&1|174&4|153&4|194&4|38&3;366&4|368&1|147&2|2&3;199&5|237&4|56&1|96&1|24&2|845&4|750&4|111&1|174&4|153&4|194&4|38&3|366&4|368&1|147&2|2&3
97&3|99&3|425&5|720&1|232&3|1135&1|578&2|570&1|77&2|403&4|223&5|567&5;1052&1|260&5|932&1|895&5;97&3|99&3|425&5|720&1|232&3|1135&1|578&2|570&1|77&2|403&4|223&5|567&5|1052&1|260&5|932&1|895&5
325&3|346&5|340&4|748&3|288&5|343&2|258&5|300&4|270&5|678&1|301&3|302&5;100&5|886&4|433&5|690&4;325&3|346&5|340&4|748&3|288&5|343&2|258&5|300&4|270&5|678&1|301&3|302&5|100&5|886&4|433&5|690&4
121&4|871&3|222&5|280&4|409&4|619&3|25&5|276&1|405&4|1028&2|596&4|125&4;931&3|930&3|252&1|744&5;121&4|871&3|222&5|280&4|409&4|619&3|25&5|276&1|405&4|1028&2|596&4|125&4|931&3|930&3|252&1|744&5
294&3|864&3|717&4|1376&2|845&3|1&3|313&5|282&5|685&4|756&4|1284&3|815&4;871&3|334&1|820&3|332&3;294&3|864&3|717&4|1376&2|845&3|1&3|313&5|282&5|685&4|756&4|1284&3|815&4|871&3|334&1|820&3|332&3
655&3|52&3|1101&3|216&3|237&1|863&4|275&4|197&3|155&3|387&3|1195&2|173&1;178&5|702&2|168&1|516&4;655&3|52&3|1101&3|216&3|237&1|863&4|275&4|197&3|155&3|387&3|1195&2|173&1|178&5|702&2|168&1|516&4
313&5|292&4|301&2|689&2|750&3|294&2|304&3|286&4|332&3|877&2|749&4|1280&3;325&1|271&3|343&2|748&3;313&5|292&4|301&2|689&2|750&3|294&2|304&3|286&4|332&3|877&2|749&4|1280&3|325&1|271&3|343&2|748&3
405&1|181&4|273&5|50&4|597&2|121&3|685&1|174&4|257&3|678&3|254&2|1089&1;22&5|79&5|144&5|56&4;405&1|181&4|273&5|50&4|597&2|121&3|685&1|174&4|257&3|678&3|254&2|1089&1|22&5|79&5|144&5|56&4
243&3|988&3|166&4|168&3|179&4|346&4|50&5|890&3|752&4|751&4|948&2|316&5;268&5|196&5|181&5|271&5;243&3|988&3|166&4|168&3|179&4|346&4|50&5|890&3|752&4|751&4|948&2|316&5|268&5|196&5|181&5|271&5
56&5|170&5|31&4|63&3|483&4|134&5|751&3|716&4|89&5|367&3|404&3|183&5;276&4|54&4|117&4|371&5;56&5|170&5|31&4|63&3|483&4|134&5|751&3|716&4|89&5|367&3|404&3|183&5|276&4|54&4|117&4|371&5
328&5|690&4|1395&4|331&4|313&5|1038&1|301&4|1607&2|691&3|538&2|900&3|752&4;1062&4|1022&2|1434&2|1296&3;328&5|690&4|1395&4|331&4|313&5|1038&1|301&4|1607&2|691&3|538&2|900&3|752&4|1062&4|1022&2|1434&2|1296&3
750&4|306&4|271&5|346&3|749&4|315&4|328&3|751&3|322&2|272&5|539&1|269&4;260&1|343&2|355&2|245&3;750&4|306&4|271&5|346&3|749&4|315&4|328&3|751&3|322&2|272&5|539&1|269&4|260&1|343&2|355&2|245&3
357&3|558&5|100&5|507&4|496&4|756&3|15&3|11&5|606&5|89&3|975&2|486&5;1167&1|699&4|367&5|1166&1;357&3|558&5|100&5|507&4|496&4|756&3|15&3|11&5|606&5|89&3|975&2|486&5|1167&1|699&4|367&5|1166&1
176&3|751&2|286&1|895&4|576&3|258&2|313&1|877&3|1089&2|227&4|252&2|325&3;529&4|209&2|358&4|207&2;176&3|751&2|286&1|895&4|576&3|258&2|313&1|877&3|1089&2|227&4|252&2|325&3|529&4|209&2|358&4|207&2
259&4|14&4|547&3|294&3|19&4|325&1|892&3|898&5|304&2|348&1|988&2|687&1;116&5|20&3|24&1|275&5;259&4|14&4|547&3|294&3|19&4|325&1|892&3|898&5|304&2|348&1|988&2|687&1|116&5|20&3|24&1|275&5
135&4|286&5|16&3|111&4|764&3|257&4|475&3|50&4|1048&2|137&4|100&5|116&3;96&5|480&5|32&3|42&4;135&4|286&5|16&3|111&4|764&3|257&4|475&3|50&4|1048&2|137&4|100&5|116&3|96&5|480&5|32&3|42&4
306&5|100&5|313&2|539&3|354&2|303&1|70&4|327&4|902&5|286&2|302&3|347&4;316&5|50&5|127&4|259&5;306&5|100&5|313&2|539&3|354&2|303&1|70&4|327&4|902&5|286&2|302&3|347&4|316&5|50&5|127&4|259&5
328&5|340&4|315&5|300&4|319&3|302&5|331&2|286&4|322&3|333&3|313&4|258&3;1025&1|678&2|748&3|245&3;328&5|340&4|315&5|300&4|319&3|302&5|331&2|286&4|322&3|333&3|313&4|258&3|1025&1|678&2|748&3|245&3
682&4|751&4|294&3|258&4|895&3|313&5|339&3|879&3|880&3|307&3|678&4|260&4;323&4|343&4|329&4|245&3;682&4|751&4|294&3|258&4|895&3|313&5|339&3|879&3|880&3|307&3|678&4|260&4|323&4|343&4|329&4|245&3
100&3|582&5|474&5|403&2|448&3|232&2|218&4|234&3|57&4|696&3|608&4|1059&4;346&5|268&5|101&3|578&2;100&3|582&5|474&5|403&2|448&3|232&2|218&4|234&3|57&4|696&3|608&4|1059&4|346&5|268&5|101&3|578&2
874&3|315&4|216&4|310&1|316&4|288&3|303&5|170&5|172&3|1022&5|269&4|292&5;1&2|146&3|1281&2|9&5;874&3|315&4|216&4|310&1|316&4|288&3|303&5|170&5|172&3|1022&5|269&4|292&5|1&2|146&3|1281&2|9&5
284&5|117&4|402&5|1014&2|504&4|966&5|411&4|283&4|120&2|215&5|483&5|157&5;220&5|724&5|716&5|785&5;284&5|117&4|402&5|1014&2|504&4|966&5|411&4|283&4|120&2|215&5|483&5|157&5|220&5|724&5|716&5|785&5
298&1|309&1|1284&4|652&4|96&5|134&5|948&1|294&1|303&4|455&1|435&5|210&3;654&5|462&4|1073&5|963&5;298&1|309&1|1284&4|652&4|96&5|134&5|948&1|294&1|303&4|455&1|435&5|210&3|654&5|462&4|1073&5|963&5
181&4|15&5|419&5|358&3|57&5|1109&3|582&5|946&4|11&4|168&1|111&4|1152&4;261&3|272&5|880&3|887&3;181&4|15&5|419&5|358&3|57&5|1109&3|582&5|946&4|11&4|168&1|111&4|1152&4|261&3|272&5|880&3|887&3
9&5|133&5|504&3|141&5|393&3|614&4|663&4|530&5|606&4|495&4|492&4|195&4;50&5|448&3|52&4|239&4;9&5|133&5|504&3|141&5|393&3|614&4|663&4|530&5|606&4|495&4|492&4|195&4|50&5|448&3|52&4|239&4
228&4|577&1|80&2|151&4|238&2|196&4|585&1|63&2|176&3|9&3|62&1|89&4;184&1|233&2|1228&1|636&2;228&4|577&1|80&2|151&4|238&2|196&4|585&1|63&2|176&3|9&3|62&1|89&4|184&1|233&2|1228&1|636&2
632&3|269&4|344&4|272&5|461&3|523&5|429&4|347&4|187&4|69&3|607&4|604&5;662&3|156&3|197&5|611&3;632&3|269&4|344&4|272&5|461&3|523&5|429&4|347&4|187&4|69&3|607&4|604&5|662&3|156&3|197&5|611&3
174&4|1039&3|45&4|181&4|657&4|191&4|47&3|484&4|462&4|496&3|604&3|144&2;64&4|964&4|32&2|357&4;174&4|1039&3|45&4|181&4|657&4|191&4|47&3|484&4|462&4|496&3|604&3|144&2|64&4|964&4|32&2|357&4
125&3|276&5|405&4|895&3|475&3|300&4|1600&5|147&4|288&3|14&5|100&3|273&2;290&4|240&3|257&4|282&3;125&3|276&5|405&4|895&3|475&3|300&4|1600&5|147&4|288&3|14&5|100&3|273&2|290&4|240&3|257&4|282&3
929&2|763&3|108&2|282&4|268&4|1165&1|304&3|1059&4|288&3|1094&3|358&2|325&3;926&1|1264&2|986&2|994&4;929&2|763&3|108&2|282&4|268&4|1165&1|304&3|1059&4|288&3|1094&3|358&2|325&3|926&1|1264&2|986&2|994&4
417&2|178&4|356&1|58&3|215&3|751&3|405&2|657&4|455&3|607&5|1069&4|200&4;362&2|1220&2|53&3|546&1;417&2|178&4|356&1|58&3|215&3|751&3|405&2|657&4|455&3|607&5|1069&4|200&4|362&2|1220&2|53&3|546&1
365&5|125&4|288&4|204&4|841&3|845&5|71&4|172&3|278&4|631&3|748&4|776&5;723&2|739&4|1135&4|1037&5;365&5|125&4|288&4|204&4|841&3|845&5|71&4|172&3|278&4|631&3|748&4|776&5|723&2|739&4|1135&4|1037&5
288&4|285&5|754&2|323&2|313&5|919&3|678&1|243&1|272&5|258&3|748&1|294&3;121&2|508&4|742&3|845&5;288&4|285&5|754&2|323&2|313&5|919&3|678&1|243&1|272&5|258&3|748&1|294&3|121&2|508&4|742&3|845&5
281&4|99&3|288&4|783&1|257&5|1188&2|1244&3|283&3|80&2|402&3|4&4|232&4;657&4|1664&4|1035&4|31&4;281&4|99&3|288&4|783&1|257&5|1188&2|1244&3|283&3|80&2|402&3|4&4|232&4|657&4|1664&4|1035&4|31&4
273&5|280&5|111&5|473&3|546&5|121&5|10&5|508&5|126&5|928&4|150&4|819&4;831&3|597&4|456&3|833&4;273&5|280&5|111&5|473&3|546&5|121&5|10&5|508&5|126&5|928&4|150&4|819&4|831&3|597&4|456&3|833&4
200&4|50&4|178&5|887&5|196&5|176&4|210&3|1039&2|346&5|199&4|173&3|258&4;237&4|15&4|97&4|197&5;200&4|50&4|178&5|887&5|196&5|176&4|210&3|1039&2|346&5|199&4|173&3|258&4|237&4|15&4|97&4|197&5
544&4|258&4|307&4|100&4|342&2|298&4|127&5|347&4|269&5|25&3|316&5|150&5;246&4|13&2|282&4|762&4;544&4|258&4|307&4|100&4|342&2|298&4|127&5|347&4|269&5|25&3|316&5|150&5|246&4|13&2|282&4|762&4
458&4|300&3|293&5|50&5|1&4|313&5|676&2|288&3|93&5|250&3|750&5|222&4;760&3|841&2|411&1|472&4;458&4|300&3|293&5|50&5|1&4|313&5|676&2|288&3|93&5|250&3|750&5|222&4|760&3|841&2|411&1|472&4
243&3|288&4|292&3|315&4|326&2|900&4|347&3|313&4|310&3|1399&4|271&4|750&2;905&2|690&2|748&2|344&2;243&3|288&4|292&3|315&4|326&2|900&4|347&3|313&4|310&3|1399&4|271&4|750&2|905&2|690&2|748&2|344&2
350&3|183&5|307&2|187&5|331&4|333&2|195&5|825&2|27&4|233&4|174&4|302&4;403&5|1231&2|231&4|665&5;350&3|183&5|307&2|187&5|331&4|333&2|195&5|825&2|27&4|233&4|174&4|302&4|403&5|1231&2|231&4|665&5
243&1|313&4|988&1|259&1|1&1|892&1|678&1|286&5|323&3|93&4|7&4|751&3;405&2|14&4|473&4|1326&3;243&1|313&4|988&1|259&1|1&1|892&1|678&1|286&5|323&3|93&4|7&4|751&3|405&2|14&4|473&4|1326&3
1&5|214&3|162&3|705&4|170&4|79&4|183&3|185&4|196&2|173&5|367&4|655&3;227&3|131&4|739&2|219&1;1&5|214&3|162&3|705&4|170&4|79&4|183&3|185&4|196&2|173&5|367&4|655&3|227&3|131&4|739&2|219&1
410&1|475&5|813&4|323&4|321&1|292&3|455&4|111&4|845&4|244&3|100&3|264&3;532&3|123&3|508&3|866&2;410&1|475&5|813&4|323&4|321&1|292&3|455&4|111&4|845&4|244&3|100&3|264&3|532&3|123&3|508&3|866&2
59&3|91&3|297&3|1&5|56&5|520&5|934&2|1065&5|199&5|137&4|499&4|1403&4;1402&4|97&4|196&5|378&4;59&3|91&3|297&3|1&5|56&5|520&5|934&2|1065&5|199&5|137&4|499&4|1403&4|1402&4|97&4|196&5|378&4
408&5|116&5|77&3|367&4|179&5|823&3|194&5|197&4|98&5|1039&5|317&5|150&4;67&3|423&5|177&4|498&5;408&5|116&5|77&3|367&4|179&5|823&3|194&5|197&4|98&5|1039&5|317&5|150&4|67&3|423&5|177&4|498&5
483&5|531&5|754&4|684&3|269&4|432&4|174&5|204&4|136&5|322&4|323&2|479&4;641&3|480&5|56&5|185&4;483&5|531&5|754&4|684&3|269&4|432&4|174&5|204&4|136&5|322&4|323&2|479&4|641&3|480&5|56&5|185&4
690&1|340&3|310&4|311&3|342&3|315&4|302&4|286&3|300&2|362&1|1176&3|1431&3;307&3|344&5|347&4|752&2;690&1|340&3|310&4|311&3|342&3|315&4|302&4|286&3|300&2|362&1|1176&3|1431&3|307&3|344&5|347&4|752&2
319&4|194&3|547&1|491&4|87&3|273&3|64&3|50&4|1048&2|149&3|15&3|69&2;79&3|649&3|613&3|1045&3;319&4|194&3|547&1|491&4|87&3|273&3|64&3|50&4|1048&2|149&3|15&3|69&2|79&3|649&3|613&3|1045&3
176&5|203&4|124&5|22&3|273&4|708&4|696&3|45&5|58&3|660&3|202&4|459&4;96&4|535&3|248&4|255&4;176&5|203&4|124&5|22&3|273&4|708&4|696&3|45&5|58&3|660&3|202&4|459&4|96&4|535&3|248&4|255&4
294&1|338&2|270&4|883&3|688&2|321&4|245&4|359&3|340&2|307&3|880&2|299&2;303&2|286&3|754&3|269&4;294&1|338&2|270&4|883&3|688&2|321&4|245&4|359&3|340&2|307&3|880&2|299&2|303&2|286&3|754&3|269&4
20&1|172&5|866&3|447&3|13&1|73&5|250&3|826&2|275&3|1041&5|8&3|578&3;509&4|429&5|523&4|443&3;20&1|172&5|866&3|447&3|13&1|73&5|250&3|826&2|275&3|1041&5|8&3|578&3|509&4|429&5|523&4|443&3
676&5|197&5|806&4|1&3|7&1|28&4|1142&4|64&5|365&3|356&5|9&5|736&4;194&4|202&4|531&4|393&4;676&5|197&5|806&4|1&3|7&1|28&4|1142&4|64&5|365&3|356&5|9&5|736&4|194&4|202&4|531&4|393&4
269&3|343&2|323&4|259&3|751&3|895&2|691&2|300&4|313&5|750&5|898&4|748&4;22&5|312&5|349&4|350&4;269&3|343&2|323&4|259&3|751&3|895&2|691&2|300&4|313&5|750&5|898&4|748&4|22&5|312&5|349&4|350&4
1047&1|215&4|568&4|174&4|249&5|187&5|410&5|96&4|930&2|763&5|132&5|841&3;386&1|73&2|65&2|233&5;1047&1|215&4|568&4|174&4|249&5|187&5|410&5|96&4|930&2|763&5|132&5|841&3|386&1|73&2|65&2|233&5
1&3|298&3|1013&1|96&4|170&3|238&3|79&5|252&4|343&3|257&5|265&5|210&5;431&5|528&5|118&4|318&5;1&3|298&3|1013&1|96&4|170&3|238&3|79&5|252&4|343&3|257&5|265&5|210&5|431&5|528&5|118&4|318&5
166&4|170&2|165&4|86&2|510&4|512&4|855&4|462&4|1021&3|171&3|45&3|60&3;582&3|198&4|509&3|529&4;166&4|170&2|165&4|86&2|510&4|512&4|855&4|462&4|1021&3|171&3|45&3|60&3|582&3|198&4|509&3|529&4
1133&4|515&5|520&5|250&3|181&2|449&4|121&5|106&2|380&4|450&2|1016&4|25&3;392&5|631&4|831&1|67&4;1133&4|515&5|520&5|250&3|181&2|449&4|121&5|106&2|380&4|450&2|1016&4|25&3|392&5|631&4|831&1|67&4
174&4|234&4|656&4|515&4|8&4|28&4|180&4|69&4|214&3|191&4|147&4|9&4;576&4|302&4|778&4|29&2;174&4|234&4|656&4|515&4|8&4|28&4|180&4|69&4|214&3|191&4|147&4|9&4|576&4|302&4|778&4|29&2
258&4|904&5|304&5|286&5|269&4|292&5|302&4|937&3|305&4|751&2|750&5|690&4;301&5|339&5|345&4|270&3;258&4|904&5|304&5|286&5|269&4|292&5|302&4|937&3|305&4|751&2|750&5|690&4|301&5|339&5|345&4|270&3
310&4|362&1|682&5|313&4|902&1|300&4|905&4|353&1|339&1|331&2|538&4|917&3;301&4|895&5|345&1|893&2;310&4|362&1|682&5|313&4|902&1|300&4|905&4|353&1|339&1|331&2|538&4|917&3|301&4|895&5|345&1|893&2
774&1|708&2|231&1|650&1|428&1|58&1|97&2|234&2|64&3|673&2|91&1|174&3;222&3|1090&1|118&1|410&1;774&1|708&2|231&1|650&1|428&1|58&1|97&2|234&2|64&3|673&2|91&1|174&3|222&3|1090&1|118&1|410&1
237&4|313&5|1009&3|283&5|172&4|210&5|3&3|751&3|408&5|268&1|28&5|300&5;821&3|54&3|154&3|317&4;237&4|313&5|1009&3|283&5|172&4|210&5|3&3|751&3|408&5|268&1|28&5|300&5|821&3|54&3|154&3|317&4
709&4|164&4|118&4|174&5|249&3|408&5|280&3|209&4|707&5|52&4|178&4|300&3;196&3|131&3|58&4|506&3;709&4|164&4|118&4|174&5|249&3|408&5|280&3|209&4|707&5|52&4|178&4|300&3|196&3|131&3|58&4|506&3
97&4|276&4|480&4|546&3|311&4|345&4|510&5|474&5|970&4|137&4|23&4|286&4;582&2|17&1|728&2|209&3;97&4|276&4|480&4|546&3|311&4|345&4|510&5|474&5|970&4|137&4|23&4|286&4|582&2|17&1|728&2|209&3
98&3|97&5|504&5|322&4|1204&3|950&4|239&2|433&5|447&5|241&5|210&3|192&4;570&4|615&2|578&5|161&4;98&3|97&5|504&5|322&4|1204&3|950&4|239&2|433&5|447&5|241&5|210&3|192&4|570&4|615&2|578&5|161&4
1254&1|237&4|276&5|396&1|160&5|747&5|221&4|202&5|1001&1|162&5|158&2|67&1;905&3|988&1|369&1|13&3;1254&1|237&4|276&5|396&1|160&5|747&5|221&4|202&5|1001&1|162&5|158&2|67&1|905&3|988&1|369&1|13&3
479&4|704&3|116&3|45&4|124&3|20&3|498&5|611&4|180&4|514&4|736&4|430&3;519&4|1028&2|174&3|659&4;479&4|704&3|116&3|45&4|124&3|20&3|498&5|611&4|180&4|514&4|736&4|430&3|519&4|1028&2|174&3|659&4
690&5|304&5|301&3|877&4|289&3|331&3|538&4|271&5|332&4|308&1|258&2|682&3;342&1|938&2|259&3|989&2;690&5|304&5|301&3|877&4|289&3|331&3|538&4|271&5|332&4|308&1|258&2|682&3|342&1|938&2|259&3|989&2
321&5|257&4|1&4|50&5|300&4|121&5|9&4|282&5|284&2|15&4|237&5|181&4;1028&2|476&5|815&5|866&5;321&5|257&4|1&4|50&5|300&4|121&5|9&4|282&5|284&2|15&4|237&5|181&4|1028&2|476&5|815&5|866&5
124&3|1283&2|628&4|279&4|285&4|1012&3|257&3|9&4|748&3|100&4|137&3|111&4;1&4|293&4|221&4|15&4;124&3|1283&2|628&4|279&4|285&4|1012&3|257&3|9&4|748&3|100&4|137&3|111&4|1&4|293&4|221&4|15&4
210&3|232&2|508&3|79&4|659&4|655&5|195&4|205&4|496&5|227&3|498&5|511&4;452&3|53&1|563&3|90&1;210&3|232&2|508&3|79&4|659&4|655&5|195&4|205&4|496&5|227&3|498&5|511&4|452&3|53&1|563&3|90&1
50&4|12&4|100&4|204&4|205&4|654&3|429&4|431&1|484&3|1&3|98&5|480&3;32&3|419&4|433&2|197&3;50&4|12&4|100&4|204&4|205&4|654&3|429&4|431&1|484&3|1&3|98&5|480&3|32&3|419&4|433&2|197&3
984&5|326&5|300&5|328&3|299&3|687&3|322&5|294&3|292&5|988&3|881&3|288&3;304&4|259&3|348&3|678&4;984&5|326&5|300&5|328&3|299&3|687&3|322&5|294&3|292&5|988&3|881&3|288&3|304&4|259&3|348&3|678&4
238&5|1112&2|388&4|1074&3|746&1|810&1|219&5|448&4|578&1|1225&1|1239&1|1111&1;1429&1|1240&1|1575&1|30&1;238&5|1112&2|388&4|1074&3|746&1|810&1|219&5|448&4|578&1|1225&1|1239&1|1111&1|1429&1|1240&1|1575&1|30&1
309&2|301&2|258&4|288&5|268&2|289&2|310&1|690&3|879&1|345&1|302&5|271&4;181&4|603&4|892&1|50&5;309&2|301&2|258&4|288&5|268&2|289&2|310&1|690&3|879&1|345&1|302&5|271&4|181&4|603&4|892&1|50&5
690&3|177&5|226&4|688&1|515&5|340&2|230&4|326&3|316&4|321&3|271&2|272&4;720&2|373&1|1222&3|231&3;690&3|177&5|226&4|688&1|515&5|340&2|230&4|326&3|316&4|321&3|271&2|272&4|720&2|373&1|1222&3|231&3
307&2|300&4|303&4|689&4|323&4|286&5|347&4|289&4|269&4|258&4|328&3|299&3;322&4|879&4|1313&4|355&4;307&2|300&4|303&4|689&4|323&4|286&5|347&4|289&4|269&4|258&4|328&3|299&3|322&4|879&4|1313&4|355&4
631&5|431&4|99&4|428&4|945&3|347&4|367&4|709&4|154&3|174&4|483&5|269&5;1035&2|3&3|597&2|756&2;631&5|431&4|99&4|428&4|945&3|347&4|367&4|709&4|154&3|174&4|483&5|269&5|1035&2|3&3|597&2|756&2
136&4|188&5|737&4|22&4|1020&3|116&5|216&4|461&5|663&4|276&5|50&5|258&4;72&3|1045&4|218&4|789&4;136&4|188&5|737&4|22&4|1020&3|116&5|216&4|461&5|663&4|276&5|50&5|258&4|72&3|1045&4|218&4|789&4
95&5|191&4|1167&4|56&5|69&2|482&5|89&4|319&2|315&4|709&5|14&3|150&3;164&2|82&4|382&3|879&3;95&5|191&4|1167&4|56&5|69&2|482&5|89&4|319&2|315&4|709&5|14&3|150&3|164&2|82&4|382&3|879&3
226&5|181&5|117&4|98&3|22&5|550&5|210&4|118&3|230&5|435&3|636&3|511&3;523&4|211&4|514&2|175&4;226&5|181&5|117&4|98&3|22&5|550&5|210&4|118&3|230&5|435&3|636&3|511&3|523&4|211&4|514&2|175&4
