state;action_reward;n_state
476&4|427&5|318&5|237&5|495&5|148&3|763&3|174&5|275&5|22&5|14&4|473&3;56&5|132&5|560&3|95&5|213&5|161&4|132&5|97&5|98&5|213&5;476&4|427&5|318&5|237&5|495&5|148&3|763&3|174&5|275&5|22&5|14&4|473&3|56&5|132&5|560&3|95&5|213&5|161&4|132&5|97&5|98&5|213&5
655&2|1392&3|127&5|1&5|172&5|403&4|984&3|359&3|28&5|1025&3|995&3|873&3;423&5|162&2|729&3|382&4|406&1|732&4|402&4|111&4|209&3|77&5;655&2|1392&3|127&5|1&5|172&5|403&4|984&3|359&3|28&5|1025&3|995&3|873&3|423&5|162&2|729&3|382&4|406&1|732&4|402&4|111&4|209&3|77&5
258&3|334&2|286&5|322&3|288&3|872&3|988&3|319&4|289&4|302&4|303&5|294&3;325&3|301&3|880&4|304&4|325&3|301&3|301&3|301&3|325&3|880&4;258&3|334&2|286&5|322&3|288&3|872&3|988&3|319&4|289&4|302&4|303&5|294&3|325&3|301&3|880&4|304&4|325&3|301&3|301&3|301&3|325&3|880&4
436&3|357&4|611&4|294&1|98&2|217&1|672&3|488&4|675&4|447&4|288&1|515&3;567&2|669&1|440&4|145&1|413&1|670&1|635&4|164&1|424&1|670&1;436&3|357&4|611&4|294&1|98&2|217&1|672&3|488&4|675&4|447&4|288&1|515&3|567&2|669&1|440&4|145&1|413&1|670&1|635&4|164&1|424&1|670&1
100&5|319&4|236&5|900&4|333&2|251&5|515&5|93&2|19&5|303&4|269&5|262&5;288&3|222&4|6&4|370&2|7&5|370&2|740&4|276&3|7&5|740&4;100&5|319&4|236&5|900&4|333&2|251&5|515&5|93&2|19&5|303&4|269&5|262&5|288&3|222&4|6&4|370&2|7&5|370&2|740&4|276&3|7&5|740&4
329&5|354&5|301&5|288&4|258&5|303&5|50&5|328&3|271&4|362&5|210&3|324&5;11&4|294&5|264&3|358&2|11&4|358&2|264&3|294&5|294&5|11&4;329&5|354&5|301&5|288&4|258&5|303&5|50&5|328&3|271&4|362&5|210&3|324&5|11&4|294&5|264&3|358&2|11&4|358&2|264&3|294&5|294&5|11&4
688&1|687&2|1063&4|1&4|328&3|22&5|28&3|150&3|1119&3|208&2|331&4|144&5;50&5|117&3|742&3|129&2|713&5|508&3|83&4|129&2|83&4|83&4;688&1|687&2|1063&4|1&4|328&3|22&5|28&3|150&3|1119&3|208&2|331&4|144&5|50&5|117&3|742&3|129&2|713&5|508&3|83&4|129&2|83&4|83&4
288&4|1028&5|300&4|985&4|591&5|93&1|121&4|273&5|410&5|919&5|125&3|24&5;597&5|597&5|1052&4|1047&4|986&5|597&5|763&4|370&4|820&3|825&4;288&4|1028&5|300&4|985&4|591&5|93&1|121&4|273&5|410&5|919&5|125&3|24&5|597&5|597&5|1052&4|1047&4|986&5|597&5|763&4|370&4|820&3|825&4
132&2|162&2|56&4|435&2|606&5|509&4|486&4|6&3|491&2|478&4|631&5|615&5;213&4|523&3|185&4|523&3|529&4|1005&1|430&3|1050&4|523&3|638&3;132&2|162&2|56&4|435&2|606&5|509&4|486&4|6&3|491&2|478&4|631&5|615&5|213&4|523&3|185&4|523&3|529&4|1005&1|430&3|1050&4|523&3|638&3
1099&4|707&5|174&3|1265&1|213&5|487&4|645&4|131&3|204&1|154&2|498&4|660&4;965&4|161&1|640&3|747&3|443&3|16&4|443&3|179&2|417&2|443&3;1099&4|707&5|174&3|1265&1|213&5|487&4|645&4|131&3|204&1|154&2|498&4|660&4|965&4|161&1|640&3|747&3|443&3|16&4|443&3|179&2|417&2|443&3
258&3|22&5|202&4|48&4|294&2|713&4|205&5|188&2|328&2|345&3|77&4|924&3;62&2|124&4|51&4|430&5|215&4|2&1|1&3|43&3|625&3|393&4;258&3|22&5|202&4|48&4|294&2|713&4|205&5|188&2|328&2|345&3|77&4|924&3|62&2|124&4|51&4|430&5|215&4|2&1|1&3|43&3|625&3|393&4
346&4|301&5|302&4|345&4|903&4|304&4|328&4|269&4|690&3|306&4|906&3|286&4;344&4|748&3|539&2|539&2|344&4|748&3|344&4|259&2|339&3|748&3;346&4|301&5|302&4|345&4|903&4|304&4|328&4|269&4|690&3|306&4|906&3|286&4|344&4|748&3|539&2|539&2|344&4|748&3|344&4|259&2|339&3|748&3
205&3|496&5|510&5|154&2|431&4|417&3|566&4|543&2|831&4|229&4|511&5|520&5;1274&3|998&3|576&4|422&4|541&4|1076&3|1615&4|570&4|101&4|541&4;205&3|496&5|510&5|154&2|431&4|417&3|566&4|543&2|831&4|229&4|511&5|520&5|1274&3|998&3|576&4|422&4|541&4|1076&3|1615&4|570&4|101&4|541&4
475&4|847&3|221&2|222&3|813&5|50&4|100&5|9&5|1367&5|1353&4|224&4|515&4;7&4|922&5|127&5|922&5|936&3|922&5|919&5|919&5|253&5|7&4;475&4|847&3|221&2|222&3|813&5|50&4|100&5|9&5|1367&5|1353&4|224&4|515&4|7&4|922&5|127&5|922&5|936&3|922&5|919&5|919&5|253&5|7&4
91&5|313&3|250&4|493&4|286&3|209&3|471&3|170&5|498&4|900&5|202&4|132&5;117&3|127&3|708&4|150&3|638&5|919&3|4&4|127&3|178&5|52&5;91&5|313&3|250&4|493&4|286&3|209&3|471&3|170&5|498&4|900&5|202&4|132&5|117&3|127&3|708&4|150&3|638&5|919&3|4&4|127&3|178&5|52&5
475&4|403&4|188&4|638&4|99&4|1288&1|774&4|441&3|226&3|178&3|484&4|963&4;563&2|871&2|946&4|999&3|871&2|552&2|162&3|1090&3|1539&2|800&2;475&4|403&4|188&4|638&4|99&4|1288&1|774&4|441&3|226&3|178&3|484&4|963&4|563&2|871&2|946&4|999&3|871&2|552&2|162&3|1090&3|1539&2|800&2
50&4|304&3|127&4|282&3|124&4|14&5|7&5|222&2|281&4|515&5|1&4|740&3;471&2|931&2|121&3|255&2|21&3|290&4|290&4|290&4|121&3|471&2;50&4|304&3|127&4|282&3|124&4|14&5|7&5|222&2|281&4|515&5|1&4|740&3|471&2|931&2|121&3|255&2|21&3|290&4|290&4|290&4|121&3|471&2
597&4|717&3|879&2|13&1|748&5|258&5|596&3|358&4|150&4|222&5|257&5|250&5;118&4|121&5|471&4|151&3|328&5|118&4|118&4|471&4|328&5|111&3;597&4|717&3|879&2|13&1|748&5|258&5|596&3|358&4|150&4|222&5|257&5|250&5|118&4|121&5|471&4|151&3|328&5|118&4|118&4|471&4|328&5|111&3
258&4|311&5|302&5|1062&5|321&4|304&4|306&4|242&4|347&3|995&4|269&3|333&4;316&4|902&4|749&3|749&3|898&4|316&4|316&4|898&4|749&3|316&4;258&4|311&5|302&5|1062&5|321&4|304&4|306&4|242&4|347&3|995&4|269&3|333&4|316&4|902&4|749&3|749&3|898&4|316&4|316&4|898&4|749&3|316&4
258&2|346&4|64&3|302&5|288&5|902&4|538&5|276&4|150&5|357&5|514&3|270&4;205&4|216&3|205&4|191&4|216&3|191&4|168&4|205&4|185&3|216&3;258&2|346&4|64&3|302&5|288&5|902&4|538&5|276&4|150&5|357&5|514&3|270&4|205&4|216&3|205&4|191&4|216&3|191&4|168&4|205&4|185&3|216&3
55&5|321&5|100&5|813&5|688&2|474&5|9&2|288&4|678&2|175&5|238&4|96&2;271&4|1014&4|687&1|1&4|485&4|325&4|328&3|485&4|174&3|751&2;55&5|321&5|100&5|813&5|688&2|474&5|9&2|288&4|678&2|175&5|238&4|96&2|271&4|1014&4|687&1|1&4|485&4|325&4|328&3|485&4|174&3|751&2
302&3|289&4|690&5|100&4|242&5|25&4|678&2|294&3|269&5|286&5|240&1|898&5;871&1|1051&3|283&4|283&4|283&4|274&3|1028&1|274&3|283&4|871&1;302&3|289&4|690&5|100&4|242&5|25&4|678&2|294&3|269&5|286&5|240&1|898&5|871&1|1051&3|283&4|283&4|283&4|274&3|1028&1|274&3|283&4|871&1
752&5|344&5|882&4|750&5|887&2|311&4|690&3|268&5|307&4|347&4|346&5|354&3;886&4|350&4|286&5|324&3|355&1|355&1|336&5|324&3|350&4|324&3;752&5|344&5|882&4|750&5|887&2|311&4|690&3|268&5|307&4|347&4|346&5|354&3|886&4|350&4|286&5|324&3|355&1|355&1|336&5|324&3|350&4|324&3
117&4|276&5|845&4|333&3|1115&4|928&3|995&3|273&3|1079&1|766&3|301&3|508&3;717&2|25&4|926&4|1279&3|1190&3|1160&5|1279&3|1023&2|1160&5|1315&3;117&4|276&5|845&4|333&3|1115&4|928&3|995&3|273&3|1079&1|766&3|301&3|508&3|717&2|25&4|926&4|1279&3|1190&3|1160&5|1279&3|1023&2|1160&5|1315&3
282&4|340&2|284&3|118&2|273&3|286&3|255&3|117&4|15&5|459&4|237&3|293&4;819&3|292&3|291&4|819&3|595&2|742&3|922&3|819&3|742&3|744&3;282&4|340&2|284&3|118&2|273&3|286&3|255&3|117&4|15&5|459&4|237&3|293&4|819&3|292&3|291&4|819&3|595&2|742&3|922&3|819&3|742&3|744&3
582&5|181&4|660&5|474&5|250&4|50&5|515&4|902&5|431&3|214&3|523&3|212&4;204&4|204&4|199&3|169&5|204&4|191&4|357&3|357&3|357&3|191&4;582&5|181&4|660&5|474&5|250&4|50&5|515&4|902&5|431&3|214&3|523&3|212&4|204&4|204&4|199&3|169&5|204&4|191&4|357&3|357&3|357&3|191&4
358&3|127&5|1&3|64&5|199&4|174&5|245&3|204&5|181&4|498&4|194&4|294&4;222&5|126&4|15&5|9&2|924&4|1197&3|15&5|15&5|15&5|100&5;358&3|127&5|1&3|64&5|199&4|174&5|245&3|204&5|181&4|498&4|194&4|294&4|222&5|126&4|15&5|9&2|924&4|1197&3|15&5|15&5|15&5|100&5
300&3|286&5|264&2|269&5|339&3|690&4|304&3|688&1|306&4|322&2|887&5|259&2;245&4|260&3|988&1|305&5|988&1|305&5|305&5|305&5|305&5|338&2;300&3|286&5|264&2|269&5|339&3|690&4|304&3|688&1|306&4|322&2|887&5|259&2|245&4|260&3|988&1|305&5|988&1|305&5|305&5|305&5|305&5|338&2
117&3|128&3|663&4|1012&4|470&4|630&3|223&4|385&3|484&5|246&5|174&4|168&5;629&3|721&2|268&4|721&2|566&3|468&4|448&3|674&3|77&3|674&3;117&3|128&3|663&4|1012&4|470&4|630&3|223&4|385&3|484&5|246&5|174&4|168&5|629&3|721&2|268&4|721&2|566&3|468&4|448&3|674&3|77&3|674&3
450&3|873&1|61&4|685&5|570&5|684&5|175&4|233&4|606&4|437&1|428&5|323&3;694&4|662&5|614&4|794&4|520&4|733&5|916&4|856&5|275&3|329&2;450&3|873&1|61&4|685&5|570&5|684&5|175&4|233&4|606&4|437&1|428&5|323&3|694&4|662&5|614&4|794&4|520&4|733&5|916&4|856&5|275&3|329&2
246&4|100&5|237&3|288&4|286&4|744&5|297&5|268&4|508&4|1233&5|242&3|302&3;150&4|127&5|127&5|150&4|458&4|676&4|127&5|676&4|150&4|676&4;246&4|100&5|237&3|288&4|286&4|744&5|297&5|268&4|508&4|1233&5|242&3|302&3|150&4|127&5|127&5|150&4|458&4|676&4|127&5|676&4|150&4|676&4
286&4|270&2|344&5|887&4|345&5|307&4|900&3|302&3|300&4|310&3|331&4|258&4;343&4|343&4|343&4|245&3|329&3|333&4|343&4|329&3|333&4|690&3;286&4|270&2|344&5|887&4|345&5|307&4|900&3|302&3|300&4|310&3|331&4|258&4|343&4|343&4|343&4|245&3|329&3|333&4|343&4|329&3|333&4|690&3
1265&3|268&4|197&4|11&4|134&5|277&3|318&4|1014&4|301&3|458&3|847&4|257&3;975&3|240&3|928&3|122&3|240&3|1215&2|278&1|405&4|1215&2|281&3;1265&3|268&4|197&4|11&4|134&5|277&3|318&4|1014&4|301&3|458&3|847&4|257&3|975&3|240&3|928&3|122&3|240&3|1215&2|278&1|405&4|1215&2|281&3
15&4|14&4|237&3|221&4|222&4|126&3|744&3|127&4|245&3|520&4|19&3|181&3;269&4|286&3|286&3|199&4|483&3|483&3|242&4|199&4|483&3|483&3;15&4|14&4|237&3|221&4|222&4|126&3|744&3|127&4|245&3|520&4|19&3|181&3|269&4|286&3|286&3|199&4|483&3|483&3|242&4|199&4|483&3|483&3
533&3|255&1|253&5|50&3|254&1|257&3|248&4|748&2|324&3|993&4|181&2|294&3;532&4|532&4|293&4|127&4|293&4|532&4|532&4|1388&5|1388&5|127&4;533&3|255&1|253&5|50&3|254&1|257&3|248&4|748&2|324&3|993&4|181&2|294&3|532&4|532&4|293&4|127&4|293&4|532&4|532&4|1388&5|1388&5|127&4
127&5|100&2|93&4|319&4|246&5|235&4|278&2|273&4|13&4|475&5|288&4|151&4;221&4|221&4|276&5|628&4|221&4|221&4|121&2|628&4|121&2|628&4;127&5|100&2|93&4|319&4|246&5|235&4|278&2|273&4|13&4|475&5|288&4|151&4|221&4|221&4|276&5|628&4|221&4|221&4|121&2|628&4|121&2|628&4
70&3|435&5|209&2|659&5|152&3|173&1|938&3|321&3|745&3|517&5|210&4|655&3;163&3|25&5|629&5|116&5|88&3|629&5|163&3|88&3|629&5|88&3;70&3|435&5|209&2|659&5|152&3|173&1|938&3|321&3|745&3|517&5|210&4|655&3|163&3|25&5|629&5|116&5|88&3|629&5|163&3|88&3|629&5|88&3
234&2|258&5|369&1|482&2|578&3|261&1|202&4|476&4|1007&4|372&5|173&5|1050&3;716&3|447&3|716&3|716&3|142&3|77&4|1031&2|176&3|417&2|161&2;234&2|258&5|369&1|482&2|578&3|261&1|202&4|476&4|1007&4|372&5|173&5|1050&3|716&3|447&3|716&3|716&3|142&3|77&4|1031&2|176&3|417&2|161&2
98&5|466&5|747&5|123&5|722&4|872&5|324&2|66&4|156&5|943&5|60&5|155&5;265&4|665&4|265&4|665&4|370&5|672&5|671&4|860&5|379&5|860&5;98&5|466&5|747&5|123&5|722&4|872&5|324&2|66&4|156&5|943&5|60&5|155&5|265&4|665&4|265&4|665&4|370&5|672&5|671&4|860&5|379&5|860&5
25&4|488&5|405&3|134&5|603&3|269&5|283&5|463&1|197&5|127&5|714&4|498&5;8&5|778&5|485&4|423&5|194&4|133&5|164&3|778&5|194&4|246&5;25&4|488&5|405&3|134&5|603&3|269&5|283&5|463&1|197&5|127&5|714&4|498&5|8&5|778&5|485&4|423&5|194&4|133&5|164&3|778&5|194&4|246&5
318&5|427&4|829&3|218&3|229&4|423&4|203&3|472&4|1046&4|121&5|561&4|996&3;1042&4|365&5|452&3|531&4|693&1|1271&3|1032&3|5&4|1271&3|1271&3;318&5|427&4|829&3|218&3|229&4|423&4|203&3|472&4|1046&4|121&5|561&4|996&3|1042&4|365&5|452&3|531&4|693&1|1271&3|1032&3|5&4|1271&3|1271&3
192&4|168&4|492&4|153&4|100&4|582&4|245&3|282&3|357&4|301&4|319&4|56&4;603&4|660&4|1154&3|134&5|811&4|163&3|5&2|956&4|143&2|1071&3;192&4|168&4|492&4|153&4|100&4|582&4|245&3|282&3|357&4|301&4|319&4|56&4|603&4|660&4|1154&3|134&5|811&4|163&3|5&2|956&4|143&2|1071&3
301&4|315&4|354&5|750&2|311&5|321&1|880&3|308&4|319&3|904&5|690&4|300&3;886&5|261&5|1191&5|886&5|261&5|261&5|1191&5|886&5|261&5|1191&5;301&4|315&4|354&5|750&2|311&5|321&1|880&3|308&4|319&3|904&5|690&4|300&3|886&5|261&5|1191&5|886&5|261&5|261&5|1191&5|886&5|261&5|1191&5
476&3|125&4|930&1|286&4|1067&2|248&3|689&2|311&4|149&2|243&1|539&1|1284&4;1244&1|880&4|597&2|1383&2|103&1|741&1|14&1|880&4|127&5|362&1;476&3|125&4|930&1|286&4|1067&2|248&3|689&2|311&4|149&2|243&1|539&1|1284&4|1244&1|880&4|597&2|1383&2|103&1|741&1|14&1|880&4|127&5|362&1
125&4|299&4|313&5|290&3|328&4|269&5|111&4|245&4|240&2|312&5|302&5|121&2;1011&4|831&3|281&4|50&4|826&2|250&1|866&1|148&3|628&5|148&3;125&4|299&4|313&5|290&3|328&4|269&5|111&4|245&4|240&2|312&5|302&5|121&2|1011&4|831&3|281&4|50&4|826&2|250&1|866&1|148&3|628&5|148&3
328&4|100&4|151&3|750&5|172&5|89&5|154&5|98&5|174&5|186&5|748&3|215&5;472&3|596&2|15&3|1060&2|472&3|315&5|1060&2|365&5|1028&2|365&5;328&4|100&4|151&3|750&5|172&5|89&5|154&5|98&5|174&5|186&5|748&3|215&5|472&3|596&2|15&3|1060&2|472&3|315&5|1060&2|365&5|1028&2|365&5
455&5|451&4|687&1|384&3|181&5|68&4|105&1|290&5|258&5|222&4|399&4|109&4;554&1|566&3|554&1|554&1|24&5|241&3|233&3|550&5|233&3|405&1;455&5|451&4|687&1|384&3|181&5|68&4|105&1|290&5|258&5|222&4|399&4|109&4|554&1|566&3|554&1|554&1|24&5|241&3|233&3|550&5|233&3|405&1
553&4|109&2|778&4|117&4|684&3|13&3|318&4|97&3|864&3|597&3|172&4|176&3;418&3|946&3|71&3|71&3|12&5|83&5|24&5|69&5|946&3|24&5;553&4|109&2|778&4|117&4|684&3|13&3|318&4|97&3|864&3|597&3|172&4|176&3|418&3|946&3|71&3|71&3|12&5|83&5|24&5|69&5|946&3|24&5
272&5|269&5|242&5|286&5|307&4|336&3|313&5|879&3|300&3|302&5|289&4|751&3;358&2|349&1|343&3|343&3|353&1|353&1|873&2|873&2|353&1|358&2;272&5|269&5|242&5|286&5|307&4|336&3|313&5|879&3|300&3|302&5|289&4|751&3|358&2|349&1|343&3|343&3|353&1|353&1|873&2|873&2|353&1|358&2
281&3|566&2|135&4|48&5|357&5|172&3|58&3|664&2|649&2|508&2|735&4|180&3;132&4|291&3|378&2|216&4|25&4|520&2|402&3|131&3|25&4|99&3;281&3|566&2|135&4|48&5|357&5|172&3|58&3|664&2|649&2|508&2|735&4|180&3|132&4|291&3|378&2|216&4|25&4|520&2|402&3|131&3|25&4|99&3
226&4|229&4|11&4|99&3|232&3|1&4|550&3|313&5|22&5|768&3|177&5|33&3;665&5|449&4|802&4|720&3|540&3|540&3|586&4|399&4|570&4|397&3;226&4|229&4|11&4|99&3|232&3|1&4|550&3|313&5|22&5|768&3|177&5|33&3|665&5|449&4|802&4|720&3|540&3|540&3|586&4|399&4|570&4|397&3
203&5|98&5|109&4|23&3|405&4|513&3|224&4|9&5|150&4|174&4|7&4|182&1;813&4|283&2|236&3|250&4|250&4|1117&3|813&4|713&5|236&3|713&5;203&5|98&5|109&4|23&3|405&4|513&3|224&4|9&5|150&4|174&4|7&4|182&1|813&4|283&2|236&3|250&4|250&4|1117&3|813&4|713&5|236&3|713&5
186&4|748&4|500&4|385&4|434&4|873&3|98&4|323&1|707&2|178&4|97&4|197&2;238&1|185&4|222&4|724&3|238&1|742&4|198&4|662&4|419&3|8&3;186&4|748&4|500&4|385&4|434&4|873&3|98&4|323&1|707&2|178&4|97&4|197&2|238&1|185&4|222&4|724&3|238&1|742&4|198&4|662&4|419&3|8&3
237&5|100&4|402&3|252&4|15&5|88&4|38&3|118&4|202&4|1283&3|172&5|1028&4;239&4|70&4|66&4|66&4|49&4|722&2|73&4|728&2|73&4|722&2;237&5|100&4|402&3|252&4|15&5|88&4|38&3|118&4|202&4|1283&3|172&5|1028&4|239&4|70&4|66&4|66&4|49&4|722&2|73&4|728&2|73&4|722&2
300&3|294&4|347&4|303&5|302&3|272&5|268&1|895&3|750&5|288&4|896&5|301&3;323&2|322&4|242&4|79&5|323&2|79&5|79&5|322&4|242&4|242&4;300&3|294&4|347&4|303&5|302&3|272&5|268&1|895&3|750&5|288&4|896&5|301&3|323&2|322&4|242&4|79&5|323&2|79&5|79&5|322&4|242&4|242&4
750&4|315&5|752&3|302&4|900&4|300&4|331&4|301&4|891&3|754&3|316&5|269&3;896&3|339&3|86&5|86&5|288&3|332&2|896&3|332&2|328&3|328&3;750&4|315&5|752&3|302&4|900&4|300&4|331&4|301&4|891&3|754&3|316&5|269&3|896&3|339&3|86&5|86&5|288&3|332&2|896&3|332&2|328&3|328&3
665&3|335&4|98&5|324&5|343&2|332&2|121&2|249&5|455&2|447&3|245&1|831&4;597&4|827&2|597&4|827&2|743&1|405&4|281&1|763&5|930&1|743&1;665&3|335&4|98&5|324&5|343&2|332&2|121&2|249&5|455&2|447&3|245&1|831&4|597&4|827&2|597&4|827&2|743&1|405&4|281&1|763&5|930&1|743&1
302&4|362&3|126&4|312&4|290&2|293&4|508&4|250&2|283&4|116&4|515&5|111&3;275&5|252&3|286&5|333&5|272&5|316&5|127&5|750&5|300&5|252&3;302&4|362&3|126&4|312&4|290&2|293&4|508&4|250&2|283&4|116&4|515&5|111&3|275&5|252&3|286&5|333&5|272&5|316&5|127&5|750&5|300&5|252&3
514&5|1073&4|186&4|1047&2|276&4|237&5|118&2|404&4|815&3|873&3|739&5|127&5;1228&2|759&1|535&1|1210&1|1258&2|368&1|1239&1|535&1|120&2|783&2;514&5|1073&4|186&4|1047&2|276&4|237&5|118&2|404&4|815&3|873&3|739&5|127&5|1228&2|759&1|535&1|1210&1|1258&2|368&1|1239&1|535&1|120&2|783&2
496&5|323&2|64&5|209&5|178&5|319&3|479&5|286&4|340&5|133&5|288&4|127&5;192&5|427&5|520&5|520&5|12&5|520&5|603&5|172&5|172&5|481&5;496&5|323&2|64&5|209&5|178&5|319&3|479&5|286&4|340&5|133&5|288&4|127&5|192&5|427&5|520&5|520&5|12&5|520&5|603&5|172&5|172&5|481&5
692&4|197&3|427&4|615&5|742&4|8&4|143&3|50&5|131&4|655&4|408&5|186&4;258&5|477&4|275&4|174&5|98&5|477&4|151&4|204&5|455&4|98&5;692&4|197&3|427&4|615&5|742&4|8&4|143&3|50&5|131&4|655&4|408&5|186&4|258&5|477&4|275&4|174&5|98&5|477&4|151&4|204&5|455&4|98&5
7&4|508&4|15&4|628&4|597&3|64&5|466&3|272&5|1017&2|108&2|844&2|763&5;176&5|31&4|603&4|127&5|357&5|210&3|181&4|173&3|187&5|176&5;7&4|508&4|15&4|628&4|597&3|64&5|466&3|272&5|1017&2|108&2|844&2|763&5|176&5|31&4|603&4|127&5|357&5|210&3|181&4|173&3|187&5|176&5
632&4|50&4|180&4|134&4|661&4|528&4|10&4|286&3|178&4|69&4|237&4|492&4;192&4|836&3|216&4|836&3|192&4|654&4|192&4|205&3|176&3|192&4;632&4|50&4|180&4|134&4|661&4|528&4|10&4|286&3|178&4|69&4|237&4|492&4|192&4|836&3|216&4|836&3|192&4|654&4|192&4|205&3|176&3|192&4
8&5|436&4|218&4|956&4|7&4|240&3|531&5|425&4|568&4|91&4|549&4|4&4;825&5|755&4|120&2|500&5|1221&4|388&2|405&5|395&2|949&3|38&3;8&5|436&4|218&4|956&4|7&4|240&3|531&5|425&4|568&4|91&4|549&4|4&4|825&5|755&4|120&2|500&5|1221&4|388&2|405&5|395&2|949&3|38&3
218&3|200&2|98&5|603&3|588&3|646&4|380&4|568&4|153&3|89&4|234&4|322&2;567&4|145&3|895&4|672&3|323&3|800&4|665&3|219&5|573&4|760&3;218&3|200&2|98&5|603&3|588&3|646&4|380&4|568&4|153&3|89&4|234&4|322&2|567&4|145&3|895&4|672&3|323&3|800&4|665&3|219&5|573&4|760&3
215&5|111&4|483&5|56&2|11&5|669&1|187&4|273&2|100&2|186&4|71&4|98&5;193&4|147&3|147&3|88&4|88&4|419&5|136&4|136&4|88&4|193&4;215&5|111&4|483&5|56&2|11&5|669&1|187&4|273&2|100&2|186&4|71&4|98&5|193&4|147&3|147&3|88&4|88&4|419&5|136&4|136&4|88&4|193&4
250&4|498&2|551&3|582&2|474&3|672&3|145&3|208&3|1&3|194&2|177&3|174&4;71&2|627&2|616&3|157&2|422&2|625&2|527&3|378&2|157&2|135&5;250&4|498&2|551&3|582&2|474&3|672&3|145&3|208&3|1&3|194&2|177&3|174&4|71&2|627&2|616&3|157&2|422&2|625&2|527&3|378&2|157&2|135&5
588&1|183&5|65&2|210&5|405&1|503&3|161&2|367&2|919&4|1&4|100&5|98&4;739&2|1509&1|556&3|1076&1|230&3|167&1|1183&1|451&2|117&2|1206&3;588&1|183&5|65&2|210&5|405&1|503&3|161&2|367&2|919&4|1&4|100&5|98&4|739&2|1509&1|556&3|1076&1|230&3|167&1|1183&1|451&2|117&2|1206&3
121&5|1028&5|210&5|685&5|51&1|96&5|266&5|597&5|327&4|866&3|117&5|235&5;89&5|172&5|55&5|55&5|183&5|55&5|385&5|55&5|55&5|55&5;121&5|1028&5|210&5|685&5|51&1|96&5|266&5|597&5|327&4|866&3|117&5|235&5|89&5|172&5|55&5|55&5|183&5|55&5|385&5|55&5|55&5|55&5
294&3|436&4|526&5|1531&4|66&3|435&3|385&3|180&5|121&5|8&3|194&5|174&5;50&5|974&4|410&3|926&4|1&5|1&5|1028&4|120&3|50&5|120&3;294&3|436&4|526&5|1531&4|66&3|435&3|385&3|180&5|121&5|8&3|194&5|174&5|50&5|974&4|410&3|926&4|1&5|1&5|1028&4|120&3|50&5|120&3
1&5|189&4|831&1|736&3|660&3|154&5|505&3|1140&2|511&5|708&4|70&4|99&4;286&3|109&5|101&3|109&5|62&3|313&5|258&5|474&5|463&5|462&4;1&5|189&4|831&1|736&3|660&3|154&5|505&3|1140&2|511&5|708&4|70&4|99&4|286&3|109&5|101&3|109&5|62&3|313&5|258&5|474&5|463&5|462&4
186&3|507&3|496&4|56&2|655&5|616&3|357&5|268&2|238&4|482&5|483&5|646&3;423&5|418&4|28&4|97&4|246&2|501&4|28&4|419&4|28&4|15&4;186&3|507&3|496&4|56&2|655&5|616&3|357&5|268&2|238&4|482&5|483&5|646&3|423&5|418&4|28&4|97&4|246&2|501&4|28&4|419&4|28&4|15&4
275&4|242&5|151&4|1009&5|15&2|248&2|237&3|137&5|222&2|127&5|14&5|50&2;971&4|522&5|42&5|170&5|170&5|507&5|42&5|42&5|971&4|170&5;275&4|242&5|151&4|1009&5|15&2|248&2|237&3|137&5|222&2|127&5|14&5|50&2|971&4|522&5|42&5|170&5|170&5|507&5|42&5|42&5|971&4|170&5
97&2|328&4|358&3|302&5|554&3|367&5|300&4|271&4|231&2|13&4|993&4|124&3;895&3|355&2|347&4|895&3|752&4|294&3|347&4|355&2|895&3|895&3;97&2|328&4|358&3|302&5|554&3|367&5|300&4|271&4|231&2|13&4|993&4|124&3|895&3|355&2|347&4|895&3|752&4|294&3|347&4|355&2|895&3|895&3
896&3|245&3|258&5|352&3|1345&3|22&5|1434&3|289&3|337&3|286&3|883&3|17&3;275&3|747&3|1119&3|92&3|794&3|197&3|1072&3|216&3|526&5|275&3;896&3|245&3|258&5|352&3|1345&3|22&5|1434&3|289&3|337&3|286&3|883&3|17&3|275&3|747&3|1119&3|92&3|794&3|197&3|1072&3|216&3|526&5|275&3
684&5|69&4|136&5|608&5|506&4|482&5|211&4|593&5|654&5|967&3|507&5|23&4;57&5|837&4|855&5|1126&4|631&5|498&5|10&5|515&5|91&3|91&3;684&5|69&4|136&5|608&5|506&4|482&5|211&4|593&5|654&5|967&3|507&5|23&4|57&5|837&4|855&5|1126&4|631&5|498&5|10&5|515&5|91&3|91&3
216&1|445&3|98&3|250&3|450&1|235&4|89&5|372&3|401&5|241&1|219&3|226&3;440&1|69&1|101&5|440&1|259&1|453&1|437&1|139&3|163&5|389&1;216&1|445&3|98&3|250&3|450&1|235&4|89&5|372&3|401&5|241&1|219&3|226&3|440&1|69&1|101&5|440&1|259&1|453&1|437&1|139&3|163&5|389&1
756&4|819&4|476&4|147&5|477&3|151&3|237&4|412&2|15&4|742&4|25&4|974&4;240&3|1061&5|107&4|472&4|291&4|1061&5|934&4|975&4|368&3|369&3;756&4|819&4|476&4|147&5|477&3|151&3|237&4|412&2|15&4|742&4|25&4|974&4|240&3|1061&5|107&4|472&4|291&4|1061&5|934&4|975&4|368&3|369&3
