state;action_reward;n_state
309&2|187&3|428&3|168&1|56&3|898&3|487&3|435&2|654&3|1266&2|316&5|98&4;225&1|177&2|213&2|181&2;309&2|187&3|428&3|168&1|56&3|898&3|487&3|435&2|654&3|1266&2|316&5|98&4|225&1|177&2|213&2|181&2
329&5|302&5|690&5|311&4|289&3|300&4|990&5|312&5|286&5|898&5|358&1|327&3;313&5|457&1|895&2|890&1;329&5|302&5|690&5|311&4|289&3|300&4|990&5|312&5|286&5|898&5|358&1|327&3|313&5|457&1|895&2|890&1
321&5|300&4|326&4|327&4|678&4|304&4|328&5|313&5|879&4|310&4|258&5|322&4;312&4|271&4|752&3|307&4;321&5|300&4|326&4|327&4|678&4|304&4|328&5|313&5|879&4|310&4|258&5|322&4|312&4|271&4|752&3|307&4
50&4|275&2|298&4|815&3|1283&2|147&4|121&2|1&5|181&4|127&5|1016&4|257&5;1244&3|252&4|254&4|678&3;50&4|275&2|298&4|815&3|1283&2|147&4|121&2|1&5|181&4|127&5|1016&4|257&5|1244&3|252&4|254&4|678&3
186&4|461&4|9&5|880&3|210&3|301&1|285&5|131&5|268&3|23&3|223&5|504&3;527&4|482&4|962&2|69&3;186&4|461&4|9&5|880&3|210&3|301&1|285&5|131&5|268&3|23&3|223&5|504&3|527&4|482&4|962&2|69&3
259&3|340&3|121&4|100&3|750&4|251&4|257&4|222&3|181&4|271&2|736&5|1022&4;64&5|28&5|50&5|1&4;259&3|340&3|121&4|100&3|750&4|251&4|257&4|222&3|181&4|271&2|736&5|1022&4|64&5|28&5|50&5|1&4
125&4|152&5|215&4|102&4|88&5|659&4|514&5|128&2|153&4|222&3|22&5|237&4;450&1|231&3|356&3|184&3;125&4|152&5|215&4|102&4|88&5|659&4|514&5|128&2|153&4|222&3|22&5|237&4|450&1|231&3|356&3|184&3
890&4|288&4|333&3|879&2|305&4|327&5|338&3|300&3|262&4|302&5|319&4|258&5;343&4|325&1|307&3|271&3;890&4|288&4|333&3|879&2|305&4|327&5|338&3|300&3|262&4|302&5|319&4|258&5|343&4|325&1|307&3|271&3
831&1|928&1|847&5|117&2|475&4|743&1|7&5|121&1|118&1|100&4|744&4|455&4;294&4|627&1|418&1|101&1;831&1|928&1|847&5|117&2|475&4|743&1|7&5|121&1|118&1|100&4|744&4|455&4|294&4|627&1|418&1|101&1
845&4|844&4|184&4|215&4|365&3|993&3|450&1|432&5|298&5|23&5|413&3|1016&3;228&4|222&4|748&3|916&4;845&4|844&4|184&4|215&4|365&3|993&3|450&1|432&5|298&5|23&5|413&3|1016&3|228&4|222&4|748&3|916&4
77&3|176&3|449&2|50&2|258&3|226&3|1215&1|144&3|562&3|94&3|203&3|212&4;720&4|273&4|483&5|222&4;77&3|176&3|449&2|50&2|258&3|226&3|1215&1|144&3|562&3|94&3|203&3|212&4|720&4|273&4|483&5|222&4
344&3|358&2|315&4|754&3|258&3|299&3|323&3|133&5|264&2|350&2|1483&3|62&4;307&3|317&4|187&5|22&4;344&3|358&2|315&4|754&3|258&3|299&3|323&3|133&5|264&2|350&2|1483&3|62&4|307&3|317&4|187&5|22&4
969&4|1149&5|177&2|238&4|7&5|189&4|164&4|71&5|474&5|191&1|135&5|132&4;663&5|222&4|151&4|408&5;969&4|1149&5|177&2|238&4|7&5|189&4|164&4|71&5|474&5|191&1|135&5|132&4|663&5|222&4|151&4|408&5
163&4|210&4|59&4|117&3|209&4|265&3|1019&4|211&4|519&4|506&4|174&4|178&4;825&4|1074&3|712&4|356&3;163&4|210&4|59&4|117&3|209&4|265&3|1019&4|211&4|519&4|506&4|174&4|178&4|825&4|1074&3|712&4|356&3
629&3|1265&3|173&4|52&3|692&3|118&4|584&4|286&5|511&5|100&4|523&4|197&5;289&3|736&3|279&3|255&2;629&3|1265&3|173&4|52&3|692&3|118&4|584&4|286&5|511&5|100&4|523&4|197&5|289&3|736&3|279&3|255&2
294&3|514&5|276&3|125&4|70&5|15&4|208&3|56&3|210&4|1&4|825&4|204&4;475&1|324&2|248&4|259&2;294&3|514&5|276&3|125&4|70&5|15&4|208&3|56&3|210&4|1&4|825&4|204&4|475&1|324&2|248&4|259&2
357&5|97&4|210&4|98&4|154&5|317&5|286&4|475&5|288&3|748&4|928&4|185&4;762&2|39&4|271&3|484&4;357&5|97&4|210&4|98&4|154&5|317&5|286&4|475&5|288&3|748&4|928&4|185&4|762&2|39&4|271&3|484&4
300&4|248&3|258&3|328&2|257&3|126&4|284&3|316&3|405&2|815&2|458&3|240&3;15&4|50&4|118&3|456&1;300&4|248&3|258&3|328&2|257&3|126&4|284&3|316&3|405&2|815&2|458&3|240&3|15&4|50&4|118&3|456&1
319&5|277&2|742&4|990&4|181&4|289&3|1&5|258&5|304&5|300&5|740&4|1296&2;13&2|845&2|283&4|713&4;319&5|277&2|742&4|990&4|181&4|289&3|1&5|258&5|304&5|300&5|740&4|1296&2|13&2|845&2|283&4|713&4
291&3|473&1|127&2|749&1|269&5|13&1|286&2|1&1|306&5|308&5|405&2|690&4;225&3|932&1|476&4|235&1;291&3|473&1|127&2|749&1|269&5|13&1|286&2|1&1|306&5|308&5|405&2|690&4|225&3|932&1|476&4|235&1
226&4|746&3|460&2|731&4|275&5|596&3|111&4|480&3|16&4|328&3|28&5|724&4;367&4|849&3|319&1|1300&3;226&4|746&3|460&2|731&4|275&5|596&3|111&4|480&3|16&4|328&3|28&5|724&4|367&4|849&3|319&1|1300&3
327&2|331&2|323&3|690&2|328&5|300&5|269&3|1127&4|751&3|301&1|258&4|310&4;271&1|342&2|347&5|243&2;327&2|331&2|323&3|690&2|328&5|300&5|269&3|1127&4|751&3|301&1|258&4|310&4|271&1|342&2|347&5|243&2
139&3|620&4|807&4|187&3|94&4|258&5|485&4|739&3|1147&4|44&4|423&4|479&4;1030&3|791&3|400&3|452&2;139&3|620&4|807&4|187&3|94&4|258&5|485&4|739&3|1147&4|44&4|423&4|479&4|1030&3|791&3|400&3|452&2
435&4|168&4|520&4|300&4|153&4|186&4|174&5|294&3|180&1|316&5|79&3|513&4;98&4|127&4|255&3|66&5;435&4|168&4|520&4|300&4|153&4|186&4|174&5|294&3|180&1|316&5|79&3|513&4|98&4|127&4|255&3|66&5
8&3|378&3|194&4|134&4|26&5|238&5|177&4|286&4|507&4|12&5|187&4|328&3;9&5|100&4|222&2|282&4;8&3|378&3|194&4|134&4|26&5|238&5|177&4|286&4|507&4|12&5|187&4|328&3|9&5|100&4|222&2|282&4
70&4|89&4|200&5|59&4|182&4|851&4|1154&5|92&4|137&5|23&5|1158&4|1019&3;582&3|121&2|1159&3|77&2;70&4|89&4|200&5|59&4|182&4|851&4|1154&5|92&4|137&5|23&5|1158&4|1019&3|582&3|121&2|1159&3|77&2
300&4|402&3|288&1|174&4|159&4|79&4|690&4|153&4|673&4|333&1|941&4|161&3;412&3|246&3|122&1|366&4;300&4|402&3|288&1|174&4|159&4|79&4|690&4|153&4|673&4|333&1|941&4|161&3|412&3|246&3|122&1|366&4
201&5|616&5|651&4|849&1|185&5|239&3|95&3|97&3|393&3|475&4|265&4|385&1;158&1|260&5|1188&3|257&4;201&5|616&5|651&4|849&1|185&5|239&3|95&3|97&3|393&3|475&4|265&4|385&1|158&1|260&5|1188&3|257&4
346&5|340&4|264&3|678&1|258&5|313&4|343&2|272&5|895&4|748&3|302&5|310&4;11&5|433&5|100&5|886&4;346&5|340&4|264&3|678&1|258&5|313&4|343&2|272&5|895&4|748&3|302&5|310&4|11&5|433&5|100&5|886&4
9&1|924&2|274&4|1&5|300&5|276&1|295&4|871&3|988&2|281&2|845&4|257&5;597&3|1047&2|235&2|225&5;9&1|924&2|274&4|1&5|300&5|276&1|295&4|871&3|988&2|281&2|845&4|257&5|597&3|1047&2|235&2|225&5
405&4|284&3|893&4|268&1|928&2|815&4|845&3|1047&4|118&4|313&5|1165&2|628&4;975&4|930&3|476&4|323&2;405&4|284&3|893&4|268&1|928&2|815&4|845&3|1047&4|118&4|313&5|1165&2|628&4|975&4|930&3|476&4|323&2
511&4|662&2|300&3|1065&1|137&3|1101&3|196&3|582&3|731&2|237&1|509&3|323&1;796&1|153&3|487&5|97&1;511&4|662&2|300&3|1065&1|137&3|1101&3|196&3|582&3|731&2|237&1|509&3|323&1|796&1|153&3|487&5|97&1
270&3|689&2|750&3|302&5|304&3|332&3|313&5|749&4|346&4|310&2|292&4|294&2;748&3|271&3|338&2|325&1;270&3|689&2|750&3|302&5|304&3|332&3|313&5|749&4|346&4|310&2|292&4|294&2|748&3|271&3|338&2|325&1
254&2|678&3|273&5|50&4|257&3|7&3|1089&1|174&4|118&5|181&4|1016&1|405&1;22&5|144&5|79&5|56&4;254&2|678&3|273&5|50&4|257&3|7&3|1089&1|174&4|118&5|181&4|1016&1|405&1|22&5|144&5|79&5|56&4
948&2|335&2|243&3|358&3|316&5|346&4|168&3|988&3|900&4|752&4|166&4|50&5;114&5|196&5|271&5|268&5;948&2|335&2|243&3|358&3|316&5|346&4|168&3|988&3|900&4|752&4|166&4|50&5|114&5|196&5|271&5|268&5
470&3|592&5|86&5|499&4|387&4|849&3|778&4|198&3|70&4|504&4|724&4|211&3;559&2|576&3|54&4|723&4;470&3|592&5|86&5|499&4|387&4|849&3|778&4|198&3|70&4|504&4|724&4|211&3|559&2|576&3|54&4|723&4
270&3|321&4|349&1|272&5|344&4|346&5|898&1|872&2|352&1|902&5|286&5|322&1;1237&4|909&3|882&4|1680&2;270&3|321&4|349&1|272&5|344&4|346&5|898&1|872&2|352&1|902&5|286&5|322&1|1237&4|909&3|882&4|1680&2
328&3|272&5|322&2|539&1|751&3|308&4|294&3|271&5|300&3|306&4|258&5|750&4;355&2|316&4|260&1|243&3;328&3|272&5|322&2|539&1|751&3|308&4|294&3|271&5|300&3|306&4|258&5|750&4|355&2|316&4|260&1|243&3
514&5|150&3|47&5|122&4|32&5|531&3|1368&5|584&4|815&4|160&3|15&3|240&3;189&5|523&4|727&3|716&2;514&5|150&3|47&5|122&4|32&5|531&3|1368&5|584&4|815&4|160&3|15&3|240&3|189&5|523&4|727&3|716&2
145&3|293&4|172&5|229&3|176&3|340&4|573&3|452&2|288&5|38&3|62&4|17&4;675&3|538&2|338&1|326&1;145&3|293&4|172&5|229&3|176&3|340&4|573&3|452&2|288&5|38&3|62&4|17&4|675&3|538&2|338&1|326&1
687&1|14&4|898&5|348&1|300&3|328&3|294&3|892&3|258&5|988&2|325&1|321&4;20&3|275&5|116&5|24&1;687&1|14&4|898&5|348&1|300&3|328&3|294&3|892&3|258&5|988&2|325&1|321&4|20&3|275&5|116&5|24&1
137&4|696&4|515&5|16&3|410&1|124&4|748&3|12&4|228&3|237&4|126&4|25&4;204&5|483&5|168&5|117&3;137&4|696&4|515&5|16&3|410&1|124&4|748&3|12&4|228&3|237&4|126&4|25&4|204&5|483&5|168&5|117&3
327&4|381&4|70&4|286&2|306&5|302&3|347&4|269&4|539&3|315&4|303&1|258&1;316&5|127&4|259&5|50&5;327&4|381&4|70&4|286&2|306&5|302&3|347&4|269&4|539&3|315&4|303&1|258&1|316&5|127&4|259&5|50&5
340&4|328&5|258&3|299&4|313&4|272&5|322&3|286&4|307&5|289&1|319&3|300&4;245&3|748&3|678&2|1025&1;340&4|328&5|258&3|299&4|313&4|272&5|322&3|286&4|307&5|289&1|319&3|300&4|245&3|748&3|678&2|1025&1
880&3|751&4|328&4|307&3|292&4|288&4|879&3|872&3|258&4|682&4|678&4|339&3;323&4|329&4|348&4|245&3;880&3|751&4|328&4|307&3|292&4|288&4|879&3|872&3|258&4|682&4|678&4|339&3|323&4|329&4|348&4|245&3
265&3|708&4|187&4|46&3|86&2|547&3|1010&5|743&2|427&4|462&3|747&4|845&3;550&2|161&3|4&3|1168&4;265&3|708&4|187&4|46&3|86&2|547&3|1010&5|743&2|427&4|462&3|747&4|845&3|550&2|161&3|4&3|1168&4
172&3|301&4|12&4|1022&5|268&3|321&1|292&5|748&1|1296&5|269&4|333&1|316&4;191&4|1&2|9&5|297&5;172&3|301&4|12&4|1022&5|268&3|321&1|292&5|748&1|1296&5|269&4|333&1|316&4|191&4|1&2|9&5|297&5
237&5|121&5|632&4|301&3|1041&5|410&4|80&5|1136&5|1053&5|147&3|71&5|98&2;790&5|783&4|871&3|716&5;237&5|121&5|632&4|301&3|1041&5|410&4|80&5|1136&5|1053&5|147&3|71&5|98&2|790&5|783&4|871&3|716&5
151&2|297&4|521&4|11&5|246&4|279&4|1142&5|950&4|10&2|286&5|948&1|483&5;272&5|855&5|114&5|153&4;151&2|297&4|521&4|11&5|246&4|279&4|1142&5|950&4|10&2|286&5|948&1|483&5|272&5|855&5|114&5|153&4
1284&3|144&4|318&5|118&4|193&2|1086&4|1137&4|297&4|748&1|319&3|181&4|946&4;681&2|367&4|887&3|937&4;1284&3|144&4|318&5|118&4|193&2|1086&4|1137&4|297&4|748&1|319&3|181&4|946&4|681&2|367&4|887&3|937&4
474&4|9&5|582&4|144&4|489&4|172&5|1028&3|23&3|1455&3|97&5|318&5|654&4;127&5|163&4|52&4|138&3;474&4|9&5|582&4|144&4|489&4|172&5|1028&3|23&3|1455&3|97&5|318&5|654&4|127&5|163&4|52&4|138&3
97&2|357&4|21&1|228&4|94&1|654&4|56&5|11&4|393&2|9&3|282&3|175&4;569&1|441&2|546&2|391&1;97&2|357&4|21&1|228&4|94&1|654&4|56&5|11&4|393&2|9&3|282&3|175&4|569&1|441&2|546&2|391&1
654&5|347&4|50&5|191&3|648&5|607&4|269&4|187&4|322&2|432&5|134&5|528&3;136&4|1299&3|486&4|497&3;654&5|347&4|50&5|191&3|648&5|607&4|269&4|187&4|322&2|432&5|134&5|528&3|136&4|1299&3|486&4|497&3
1039&3|181&4|191&4|124&4|47&3|484&4|174&4|144&2|657&4|69&2|462&4|114&4;964&4|32&2|357&4|64&4;1039&3|181&4|191&4|124&4|47&3|484&4|174&4|144&2|657&4|69&2|462&4|114&4|964&4|32&2|357&4|64&4
1600&5|1048&4|7&4|147&4|246&4|285&5|100&3|405&4|293&3|307&3|300&4|475&3;257&4|240&3|121&2|290&4;1600&5|1048&4|7&4|147&4|246&4|285&5|100&3|405&4|293&3|307&3|300&4|475&3|257&4|240&3|121&2|290&4
845&3|1312&3|324&3|181&5|678&1|411&3|597&2|820&2|240&3|291&3|1059&4|1047&2;994&4|926&1|369&3|844&4;845&3|1312&3|324&3|181&5|678&1|411&3|597&2|820&2|240&3|291&3|1059&4|1047&2|994&4|926&1|369&3|844&4
228&3|12&5|22&3|153&3|77&1|81&2|501&3|480&4|160&3|276&4|132&2|99&3;229&3|218&3|665&3|1220&2;228&3|12&5|22&3|153&3|77&1|81&2|501&3|480&4|160&3|276&4|132&2|99&3|229&3|218&3|665&3|1220&2
202&3|928&1|278&4|631&3|237&3|181&3|300&1|258&5|819&1|111&4|185&2|162&3;375&4|1037&5|723&2|451&5;202&3|928&1|278&4|631&3|237&3|181&3|300&1|258&5|819&1|111&4|185&2|162&3|375&4|1037&5|723&2|451&5
245&2|343&3|328&2|332&2|288&4|751&2|300&2|325&3|282&3|676&5|272&5|269&5;248&4|1084&5|742&3|123&3;245&2|343&3|328&2|332&2|288&4|751&2|300&2|325&3|282&3|676&5|272&5|269&5|248&4|1084&5|742&3|123&3
210&4|763&3|405&4|742&4|1258&3|217&4|435&4|5&3|781&3|571&2|293&4|38&3;579&3|347&5|815&4|584&3;210&4|763&3|405&4|742&4|1258&3|217&4|435&4|5&3|781&3|571&2|293&4|38&3|579&3|347&5|815&4|584&3
819&4|284&4|411&3|1048&2|235&4|7&3|151&5|928&4|687&3|748&5|123&4|742&4;597&4|105&4|833&4|825&3;819&4|284&4|411&3|1048&2|235&4|7&3|151&5|928&4|687&3|748&5|123&4|742&4|597&4|105&4|833&4|825&3
69&5|294&2|345&5|528&4|50&4|174&4|900&5|230&2|136&5|880&1|258&4|22&5;121&2|15&4|544&5|272&5;69&5|294&2|345&5|528&4|50&4|174&4|900&5|230&2|136&5|880&1|258&4|22&5|121&2|15&4|544&5|272&5
333&5|1017&2|751&3|284&4|288&5|405&4|181&5|744&4|544&4|315&5|286&4|515&5;282&4|287&2|13&2|246&4;333&5|1017&2|751&3|284&4|288&5|405&4|181&5|744&4|544&4|315&5|286&4|515&5|282&4|287&2|13&2|246&4
473&3|246&4|1&4|405&3|410&3|313&5|237&3|919&5|475&5|748&3|117&3|455&1;932&2|841&2|597&3|118&2;473&3|246&4|1&4|405&3|410&3|313&5|237&3|919&5|475&5|748&3|117&3|455&1|932&2|841&2|597&3|118&2
271&4|900&4|326&2|294&3|682&4|269&2|259&3|1399&4|300&5|895&4|1430&3|342&3;329&2|690&2|328&2|748&2;271&4|900&4|326&2|294&3|682&4|269&2|259&3|1399&4|300&5|895&4|1430&3|342&3|329&2|690&2|328&2|748&2
294&1|257&3|750&3|121&5|566&4|79&5|300&5|241&5|307&2|295&4|273&4|331&4;403&5|363&2|562&3|720&4;294&1|257&3|750&3|121&5|566&4|79&5|300&5|241&5|307&2|295&4|273&4|331&4|403&5|363&2|562&3|720&4
221&4|9&5|258&4|243&1|269&5|539&1|678&1|286&5|408&5|100&3|285&4|323&3;475&5|111&3|405&2|14&4;221&4|9&5|258&4|243&1|269&5|539&1|678&1|286&5|408&5|100&3|285&4|323&3|475&5|111&3|405&2|14&4
224&5|387&3|449&2|7&4|629&4|171&5|423&3|145&3|96&4|56&4|1&5|50&4;588&4|404&4|530&4|386&4;224&5|387&3|449&2|7&4|629&4|171&5|423&3|145&3|96&4|56&4|1&5|50&4|588&4|404&4|530&4|386&4
100&3|410&1|181&3|257&3|323&4|864&3|458&5|118&2|277&2|258&4|121&3|326&4;1664&1|696&2|123&3|1009&3;100&3|410&1|181&3|257&3|323&4|864&3|458&5|118&2|277&2|258&4|121&3|326&4|1664&1|696&2|123&3|1009&3
473&5|294&5|165&5|131&4|313&2|647&4|742&3|15&2|45&3|479&5|157&4|248&4;96&5|28&4|255&2|1021&5;473&5|294&5|165&5|131&4|313&2|647&4|742&3|15&2|45&3|479&5|157&4|248&4|96&5|28&4|255&2|1021&5
1&5|176&5|25&2|179&5|371&2|8&5|228&5|3&4|568&1|124&4|130&3|274&3;81&5|357&5|68&1|229&4;1&5|176&5|25&2|179&5|371&2|8&5|228&5|3&4|568&1|124&4|130&3|274&3|81&5|357&5|68&1|229&4
531&5|269&4|748&5|483&5|258&4|432&4|323&2|322&4|754&4|136&5|174&5|204&4;480&5|56&5|641&3|185&4;531&5|269&4|748&5|483&5|258&4|432&4|323&2|322&4|754&4|136&5|174&5|204&4|480&5|56&5|641&3|185&4
286&3|1434&3|1176&3|269&4|340&3|270&2|1431&3|302&4|327&2|690&1|882&3|345&3;752&2|347&4|898&3|1127&3;286&3|1434&3|1176&3|269&4|340&3|270&2|1431&3|302&4|327&2|690&1|882&3|345&3|752&2|347&4|898&3|1127&3
498&3|236&3|525&3|382&3|896&3|275&4|352&1|492&3|343&2|642&4|173&4|286&3;1475&2|206&1|723&2|447&3;498&3|236&3|525&3|382&3|896&3|275&4|352&1|492&3|343&2|642&4|173&4|286&3|1475&2|206&1|723&2|447&3
421&2|26&3|173&5|272&5|896&4|479&4|181&3|707&4|124&5|198&5|50&5|106&2;1142&5|562&2|844&1|509&4;421&2|26&3|173&5|272&5|896&4|479&4|181&3|707&4|124&5|198&5|50&5|106&2|1142&5|562&2|844&1|509&4
748&2|359&3|292&5|321&4|294&1|301&3|338&2|332&3|245&4|306&3|289&3|322&3;302&4|303&2|269&4|888&1;748&2|359&3|292&5|321&4|294&1|301&3|338&2|332&3|245&4|306&3|289&3|322&3|302&4|303&2|269&4|888&1
395&3|423&4|566&5|228&5|78&4|91&1|795&3|174&5|623&4|1620&5|419&5|393&5;732&5|140&4|155&5|520&5;395&3|423&4|566&5|228&5|78&4|91&1|795&3|174&5|623&4|1620&5|419&5|393&5|732&5|140&4|155&5|520&5
778&4|655&4|392&5|582&3|121&4|526&4|239&5|294&4|135&4|48&5|956&4|676&5;185&4|216&4|531&4|73&4;778&4|655&4|392&5|582&3|121&4|526&4|239&5|294&4|135&4|48&5|956&4|676&5|185&4|216&4|531&4|73&4
748&4|323&4|750&5|308&4|292&4|898&4|258&5|691&2|751&3|343&2|286&5|895&2;22&5|350&4|349&4|538&4;748&4|323&4|750&5|308&4|292&4|898&4|258&5|691&2|751&3|343&2|286&5|895&2|22&5|350&4|349&4|538&4
22&5|410&5|226&4|1016&3|132&5|180&5|177&5|318&3|1244&3|246&4|280&4|298&5;1035&3|164&3|17&4|208&2;22&5|410&5|226&4|1016&3|132&5|180&5|177&5|318&3|1244&3|246&4|280&4|298&5|1035&3|164&3|17&4|208&2
357&5|196&4|186&5|751&5|1088&2|175&4|174&3|597&4|7&3|881&1|11&3|48&4;431&5|435&5|176&5|25&4;357&5|196&4|186&5|751&5|1088&2|175&4|174&3|597&4|7&3|881&1|11&3|48&4|431&5|435&5|176&5|25&4
86&2|59&3|512&4|462&4|179&3|165&4|919&3|475&4|170&2|45&3|166&4|638&4;509&3|531&3|529&4|198&4;86&2|59&3|512&4|462&4|179&3|165&4|919&3|475&4|170&2|45&3|166&4|638&4|509&3|531&3|529&4|198&4
515&5|1133&4|151&5|181&2|228&5|250&3|235&3|450&2|121&5|222&5|15&5|50&5;879&3|636&4|392&5|135&5;515&5|1133&4|151&5|181&2|228&5|250&3|235&3|450&2|121&5|222&5|15&5|50&5|879&3|636&4|392&5|135&5
480&4|16&3|144&4|694&4|531&4|98&4|1619&3|642&3|582&3|160&3|647&3|86&4;29&2|385&3|576&4|550&2;480&4|16&3|144&4|694&4|531&4|98&4|1619&3|642&3|582&3|160&3|647&3|86&4|29&2|385&3|576&4|550&2
269&4|690&4|319&4|286&5|750&5|340&4|292&5|937&3|898&5|751&2|302&4|904&5;339&5|345&4|270&3|301&5;269&4|690&4|319&4|286&5|750&5|340&4|292&5|937&3|898&5|751&2|302&4|904&5|339&5|345&4|270&3|301&5
269&3|917&3|272&5|691&3|905&4|302&4|313&4|340&4|300&4|1127&1|288&5|362&1;893&2|301&4|345&1|271&1;269&3|917&3|272&5|691&3|905&4|302&4|313&4|340&4|300&4|1127&1|288&5|362&1|893&2|301&4|345&1|271&1
849&1|778&5|1228&1|307&1|559&1|1305&3|515&2|215&3|56&2|367&2|659&3|196&3;118&1|44&1|840&2|222&3;849&1|778&5|1228&1|307&1|559&1|1305&3|515&2|215&3|56&2|367&2|659&3|196&3|118&1|44&1|840&2|222&3
147&3|1048&3|1165&1|332&4|8&5|274&4|218&2|276&1|742&4|24&4|748&4|282&3;678&4|196&5|367&4|638&4;147&3|1048&3|1165&1|332&4|8&5|274&4|218&2|276&1|742&4|24&4|748&4|282&3|678&4|196&5|367&4|638&4
313&4|50&5|169&5|135&5|48&4|538&3|69&4|178&4|280&3|52&4|1&5|218&3;652&2|58&4|506&3|170&4;313&4|50&5|169&5|135&5|48&4|538&3|69&4|178&4|280&3|52&4|1&5|218&3|652&2|58&4|506&3|170&4
207&3|19&1|1226&2|257&2|1507&3|950&2|496&3|118&2|190&5|475&4|32&3|313&3;399&2|954&3|210&4|387&2;207&3|19&1|1226&2|257&2|1507&3|950&2|496&3|118&2|190&5|475&4|32&3|313&3|399&2|954&3|210&4|387&2
134&5|466&4|218&3|693&5|482&5|273&3|301&4|47&2|514&5|845&5|523&4|182&5;638&2|161&4|837&2|607&3;134&5|466&4|218&3|693&5|482&5|273&3|301&4|47&2|514&5|845&5|523&4|182&5|638&2|161&4|837&2|607&3
1262&5|381&5|49&4|111&5|1282&5|696&4|107&5|167&3|41&1|197&5|168&1|953&5;388&1|407&1|138&1|902&3;1262&5|381&5|49&4|111&5|1282&5|696&4|107&5|167&3|41&1|197&5|168&1|953&5|388&1|407&1|138&1|902&3
135&4|87&3|614&3|603&5|484&5|132&5|496&4|199&4|474&4|207&3|513&4|463&3;659&4|61&5|174&3|491&3;135&4|87&3|614&3|603&5|484&5|132&5|496&4|199&4|474&4|207&3|513&4|463&3|659&4|61&5|174&3|491&3
258&2|304&5|538&4|748&5|338&2|332&4|289&3|690&5|271&5|294&3|300&4|310&4;259&3|938&2|342&1|323&3;258&2|304&5|538&4|748&5|338&2|332&4|289&3|690&5|271&5|294&3|300&4|310&4|259&3|938&2|342&1|323&3
245&5|619&4|321&5|1&4|284&2|50&5|845&4|220&4|280&5|282&5|15&4|286&2;866&5|118&4|1028&2|815&5;245&5|619&4|321&5|1&4|284&2|50&5|845&4|220&4|280&5|282&5|15&4|286&2|866&5|118&4|1028&2|815&5
472&1|147&4|1012&3|124&3|7&2|748&3|742&4|1197&4|282&4|844&4|276&4|181&3;258&4|117&4|273&5|1&4;472&1|147&4|1012&3|124&3|7&2|748&3|742&4|1197&4|282&4|844&4|276&4|181&3|258&4|117&4|273&5|1&4
633&4|671&3|197&1|64&4|183&5|526&5|216&2|79&4|520&5|399&4|429&5|202&4;428&5|436&3|444&4|452&3;633&4|671&3|197&1|64&4|183&5|526&5|216&2|79&4|520&5|399&4|429&5|202&4|428&5|436&3|444&4|452&3
195&4|205&4|654&3|204&4|271&2|484&3|521&5|423&4|23&3|182&4|50&4|517&5;435&3|433&2|135&5|209&3;195&4|205&4|654&3|204&4|271&2|484&3|521&5|423&4|23&3|182&4|50&4|517&5|435&3|433&2|135&5|209&3
322&5|881&3|984&5|245&5|328&3|333&4|326&5|876&3|299&3|258&3|323&3|300&5;348&3|678&4|259&3|304&4;322&5|881&3|984&5|245&5|328&3|333&4|326&5|876&3|299&3|258&3|323&3|300&5|348&3|678&4|259&3|304&4
1041&5|5&4|583&1|71&1|1230&1|177&1|381&1|395&3|530&1|380&2|386&3|731&3;1318&1|1569&1|421&1|1104&1;1041&5|5&4|583&1|71&1|1230&1|177&1|381&1|395&3|530&1|380&2|386&3|731&3|1318&1|1569&1|421&1|1104&1
343&3|245&2|301&2|754&1|300&3|751&3|319&2|879&1|260&2|288&5|690&3|258&4;892&1|603&4|50&5|181&4;343&3|245&2|301&2|754&1|300&3|751&3|319&2|879&1|260&2|288&5|690&3|258&4|892&1|603&4|50&5|181&4
751&3|332&2|748&3|307&3|79&5|184&1|880&3|259&1|323&3|286&1|651&5|435&5;1222&3|554&4|399&2|586&3;751&3|332&2|748&3|307&3|79&5|184&1|880&3|259&1|323&3|286&1|651&5|435&5|1222&3|554&4|399&2|586&3
299&3|328&3|329&3|272&5|289&4|346&3|750&5|873&3|323&4|349&4|245&3|286&5;748&3|879&4|316&4|343&4;299&3|328&3|329&3|272&5|289&4|346&3|750&5|873&3|323&4|349&4|245&3|286&5|748&3|879&4|316&4|343&4
99&4|755&4|96&4|558&3|751&4|945&3|578&4|248&5|497&4|332&3|89&3|174&4;472&2|386&3|1035&2|88&4;99&4|755&4|96&4|558&3|751&4|945&3|578&4|248&5|497&4|332&3|89&3|174&4|472&2|386&3|1035&2|88&4
921&3|193&4|208&3|423&5|529&5|182&5|506&5|848&4|671&3|647&4|381&4|503&4;434&4|584&5|609&4|642&4;921&3|193&4|208&3|423&5|529&5|182&5|506&5|848&4|671&3|647&4|381&4|503&4|434&4|584&5|609&4|642&4
258&5|161&3|213&4|285&4|191&4|527&3|147&4|516&4|271&2|193&3|321&4|678&4;420&4|12&4|610&1|549&2;258&5|161&3|213&4|285&4|191&4|527&3|147&4|516&4|271&2|193&3|321&4|678&4|420&4|12&4|610&1|549&2
431&4|176&3|450&1|188&3|22&5|118&3|405&3|550&5|455&3|127&2|554&3|117&4;234&4|175&4|410&4|153&3;431&4|176&3|450&1|188&3|22&5|118&3|405&3|550&5|455&3|127&2|554&3|117&4|234&4|175&4|410&4|153&3
