state;action_reward;n_state
327&5|359&5|301&5|357&4|360&5|271&4|354&5|258&5|300&5|50&5|356&3|210&3;260&4|260&4|260&4|294&5|260&4|294&5|294&5|358&2|264&3|11&4;327&5|359&5|301&5|357&4|360&5|271&4|354&5|258&5|300&5|50&5|356&3|210&3|260&4|260&4|260&4|294&5|260&4|294&5|294&5|358&2|264&3|11&4
877&2|173&3|1&4|331&4|323&2|266&3|313&5|245&2|317&4|174&5|603&5|96&5;1012&4|713&5|298&5|508&3|742&3|508&3|83&4|713&5|591&4|713&5;877&2|173&3|1&4|331&4|323&2|266&3|313&5|245&2|317&4|174&5|603&5|96&5|1012&4|713&5|298&5|508&3|742&3|508&3|83&4|713&5|591&4|713&5
1215&3|333&5|1028&5|286&3|978&4|748&4|24&5|1059&4|823&4|290&4|235&4|291&4;597&5|1327&2|824&4|1052&4|717&5|105&4|820&3|824&4|1052&4|1052&4;1215&3|333&5|1028&5|286&3|978&4|748&4|24&5|1059&4|823&4|290&4|235&4|291&4|597&5|1327&2|824&4|1052&4|717&5|105&4|820&3|824&4|1052&4|1052&4
519&3|56&4|234&3|631&5|482&4|659&3|1137&4|187&3|524&2|165&4|509&4|497&2;474&5|213&4|638&3|135&4|638&3|638&3|653&4|611&3|530&3|135&4;519&3|56&4|234&3|631&5|482&4|659&3|1137&4|187&3|524&2|165&4|509&4|497&2|474&5|213&4|638&3|135&4|638&3|638&3|653&4|611&3|530&3|135&4
381&5|42&3|196&3|208&3|462&3|83&4|921&4|430&1|582&4|428&5|213&5|382&4;965&4|82&3|88&2|16&4|72&1|747&3|70&3|630&3|88&2|72&1;381&5|42&3|196&3|208&3|462&3|83&4|921&4|430&1|582&4|428&5|213&5|382&4|965&4|82&3|88&2|16&4|72&1|747&3|70&3|630&3|88&2|72&1
77&4|610&3|591&4|956&4|328&2|549&4|83&4|1028&2|22&5|654&5|69&4|70&5;38&2|441&3|451&3|51&4|570&3|38&2|466&4|244&2|381&3|1046&4;77&4|610&3|591&4|956&4|328&2|549&4|83&4|1028&2|22&5|654&5|69&4|70&5|38&2|441&3|451&3|51&4|570&3|38&2|466&4|244&2|381&3|1046&4
269&4|315&5|268&5|333&3|347&5|305&4|319&3|310&3|307&4|887&4|334&3|324&3;748&3|344&4|332&3|339&3|332&3|748&3|687&3|339&3|539&2|259&2;269&4|315&5|268&5|333&3|347&5|305&4|319&3|310&3|307&4|887&4|334&3|324&3|748&3|344&4|332&3|339&3|332&3|748&3|687&3|339&3|539&2|259&2
566&4|421&3|657&4|174&5|91&5|231&4|141&3|510&5|554&4|127&3|624&3|526&5;720&4|1016&4|930&5|415&3|1076&3|1138&5|1138&5|415&3|1413&2|1091&3;566&4|421&3|657&4|174&5|91&5|231&4|141&3|510&5|554&4|127&3|624&3|526&5|720&4|1016&4|930&5|415&3|1076&3|1138&5|1138&5|415&3|1413&2|1091&3
844&5|1375&5|181&3|9&5|222&3|1367&5|269&3|1097&4|1353&4|275&3|283&2|515&4;7&4|7&4|936&3|919&5|922&5|922&5|253&5|7&4|253&5|127&5;844&5|1375&5|181&3|9&5|222&3|1367&5|269&3|1097&4|1353&4|275&3|283&2|515&4|7&4|7&4|936&3|919&5|922&5|922&5|253&5|7&4|253&5|127&5
246&4|197&4|250&4|462&4|166&4|204&4|14&4|272&4|202&4|921&4|50&4|705&5;919&3|708&4|269&3|52&5|419&4|165&4|117&3|117&3|474&5|630&3;246&4|197&4|250&4|462&4|166&4|204&4|14&4|272&4|202&4|921&4|50&4|705&5|919&3|708&4|269&3|52&5|419&4|165&4|117&3|117&3|474&5|630&3
102&3|684&3|979&3|923&3|395&4|393&4|588&3|230&3|219&3|1000&4|778&4|154&4;665&2|268&4|797&3|245&4|325&2|674&2|1139&3|1247&3|797&3|449&3;102&3|684&3|979&3|923&3|395&4|393&4|588&3|230&3|219&3|1000&4|778&4|154&4|665&2|268&4|797&3|245&4|325&2|674&2|1139&3|1247&3|797&3|449&3
319&5|222&2|237&3|284&3|515&5|275&5|124&4|282&3|740&3|125&3|7&5|10&5;255&2|931&2|931&2|471&2|471&2|21&3|290&4|121&3|405&3|121&3;319&5|222&2|237&3|284&3|515&5|275&5|124&4|282&3|740&3|125&3|7&5|10&5|255&2|931&2|931&2|471&2|471&2|21&3|290&4|121&3|405&3|121&3
295&1|596&3|405&5|257&5|13&1|410&1|125&3|717&3|763&4|258&5|358&4|748&5;118&4|111&3|15&5|121&5|121&5|260&3|260&3|151&3|111&3|118&4;295&1|596&3|405&5|257&5|13&1|410&1|125&3|717&3|763&4|258&5|358&4|748&5|118&4|111&3|15&5|121&5|121&5|260&3|260&3|151&3|111&3|118&4
321&4|272&4|262&4|896&5|1062&5|302&5|906&4|242&4|311&5|286&5|315&4|306&4;319&3|319&3|902&4|319&3|1176&5|1176&5|898&4|898&4|319&3|316&4;321&4|272&4|262&4|896&5|1062&5|302&5|906&4|242&4|311&5|286&5|315&4|306&4|319&3|319&3|902&4|319&3|1176&5|1176&5|898&4|898&4|319&3|316&4
286&3|300&4|319&3|258&2|538&5|269&4|302&5|270&4|346&4|288&5|194&4|313&5;216&3|185&3|216&3|198&5|185&3|205&4|216&3|168&4|185&3|168&4;286&3|300&4|319&3|258&2|538&5|269&4|302&5|270&4|346&4|288&5|194&4|313&5|216&3|185&3|216&3|198&5|185&3|205&4|216&3|168&4|185&3|168&4
933&3|196&4|123&3|527&4|95&5|64&5|943&4|323&2|100&5|688&2|117&3|558&4;485&4|325&4|259&1|404&4|248&2|338&4|89&4|240&4|81&4|174&3;933&3|196&4|123&3|527&4|95&5|64&5|943&4|323&2|100&5|688&2|117&3|558&4|485&4|325&4|259&1|404&4|248&2|338&4|89&4|240&4|81&4|174&3
302&3|898&5|690&5|286&5|678&2|25&4|269&5|315&4|289&4|990&4|100&4|893&2;1051&3|1028&1|1051&3|274&3|1051&3|283&4|283&4|1028&1|1028&1|274&3;302&3|898&5|690&5|286&5|678&2|25&4|269&5|315&4|289&4|990&4|100&4|893&2|1051&3|1028&1|1051&3|274&3|1051&3|283&4|283&4|1028&1|1028&1|274&3
288&3|334&5|306&5|301&4|268&5|269&4|347&4|303&3|344&5|906&2|342&3|752&5;336&5|324&3|873&3|324&3|886&4|300&5|886&4|355&1|350&4|286&5;288&3|334&5|306&5|301&4|268&5|269&4|347&4|303&3|344&5|906&2|342&3|752&5|336&5|324&3|873&3|324&3|886&4|300&5|886&4|355&1|350&4|286&5
410&3|845&4|106&3|1&4|124&4|108&4|248&4|298&4|813&5|258&3|6&5|237&4;1160&5|1023&2|1323&4|1009&4|20&5|286&5|827&2|1258&2|20&5|1007&5;410&3|845&4|106&3|1&4|124&4|108&4|248&4|298&4|813&5|258&3|6&5|237&4|1160&5|1023&2|1323&4|1009&4|20&5|286&5|827&2|1258&2|20&5|1007&5
293&4|284&3|255&3|477&5|328&3|273&3|619&4|476&4|307&3|127&4|340&2|286&3;291&4|819&3|744&3|292&3|595&2|595&2|595&2|922&3|819&3|292&3;293&4|284&3|255&3|477&5|328&3|273&3|619&4|476&4|307&3|127&4|340&2|286&3|291&4|819&3|744&3|292&3|595&2|595&2|595&2|922&3|819&3|292&3
286&5|474&5|214&3|660&5|431&3|250&4|902&5|515&4|628&4|181&4|582&5|310&4;169&5|199&3|169&5|204&4|199&3|204&4|169&5|169&5|204&4|199&3;286&5|474&5|214&3|660&5|431&3|250&4|902&5|515&4|628&4|181&4|582&5|310&4|169&5|199&3|169&5|204&4|199&3|204&4|169&5|169&5|204&4|199&3
194&4|357&5|498&4|748&1|322&2|237&4|199&4|358&3|479&3|64&5|286&4|294&4;107&4|9&2|222&5|222&5|845&4|222&5|1197&3|121&4|924&4|9&2;194&4|357&5|498&4|748&1|322&2|237&4|199&4|358&3|479&3|64&5|286&4|294&4|107&4|9&2|222&5|222&5|845&4|222&5|1197&3|121&4|924&4|9&2
322&2|269&5|300&3|261&1|259&2|538&4|748&1|321&4|339&3|304&3|306&4|242&5;245&4|988&1|245&4|260&3|307&4|305&5|245&4|245&4|243&1|307&4;322&2|269&5|300&3|261&1|259&2|538&4|748&1|321&4|339&3|304&3|306&4|242&5|245&4|988&1|245&4|260&3|307&4|305&5|245&4|245&4|243&1|307&4
435&5|410&4|482&4|128&3|33&3|509&3|39&4|428&4|194&4|203&4|597&2|177&4;420&4|550&3|77&3|716&3|229&3|399&3|1221&3|49&3|550&3|262&3;435&5|410&4|482&4|128&3|33&3|509&3|39&4|428&4|194&4|203&4|597&2|177&4|420&4|550&3|77&3|716&3|229&3|399&3|1221&3|49&3|550&3|262&3
482&5|828&1|53&1|826&5|832&4|827&3|498&4|239&4|511&5|17&1|806&5|25&1;891&1|313&4|312&1|539&1|691&4|746&3|312&1|890&1|662&5|750&5;482&5|828&1|53&1|826&5|832&4|827&3|498&4|239&4|511&5|17&1|806&5|25&1|891&1|313&4|312&1|539&1|691&4|746&3|312&1|890&1|662&5|750&5
296&4|246&4|508&4|302&3|237&3|222&3|307&4|100&5|744&5|288&4|286&4|460&3;676&4|458&4|127&5|150&4|127&5|475&5|475&5|150&4|676&4|150&4;296&4|246&4|508&4|302&3|237&3|222&3|307&4|100&5|744&5|288&4|286&4|460&3|676&4|458&4|127&5|150&4|127&5|475&5|475&5|150&4|676&4|150&4
347&3|300&4|307&4|305&4|750&5|315&5|327&5|269&4|286&4|345&5|270&2|348&3;343&4|264&4|264&4|333&4|690&3|333&4|264&4|333&4|343&4|690&3;347&3|300&4|307&4|305&4|750&5|315&5|327&5|269&4|286&4|345&5|270&2|348&3|343&4|264&4|264&4|333&4|690&3|333&4|264&4|333&4|343&4|690&3
483&5|508&3|197&4|222&4|423&4|275&4|1160&3|264&3|301&3|1405&4|25&3|358&3;260&1|864&3|597&2|928&3|235&2|278&1|240&3|1215&2|240&3|108&1;483&5|508&3|197&4|222&4|423&4|275&4|1160&3|264&3|301&3|1405&4|25&3|358&3|260&1|864&3|597&2|928&3|235&2|278&1|240&3|1215&2|240&3|108&1
19&3|988&2|237&3|126&3|14&4|181&3|245&3|50&3|520&4|515&5|127&4|744&3;269&4|483&3|286&3|483&3|269&4|242&4|242&4|483&3|269&4|242&4;19&3|988&2|237&3|126&3|14&4|181&3|245&3|50&3|520&4|515&5|127&4|744&3|269&4|483&3|286&3|483&3|269&4|242&4|242&4|483&3|269&4|242&4
255&1|50&3|1278&1|1089&1|257&3|286&4|253&5|748&2|296&4|323&1|248&4|294&3;532&4|1388&5|1388&5|515&5|293&4|293&4|1388&5|515&5|127&4|127&4;255&1|50&3|1278&1|1089&1|257&3|286&4|253&5|748&2|296&4|323&1|248&4|294&3|532&4|1388&5|1388&5|515&5|293&4|293&4|1388&5|515&5|127&4|127&4
50&5|246&5|14&4|100&2|123&4|319&4|475&5|268&5|235&4|181&5|151&4|293&4;129&4|121&2|221&4|221&4|410&4|276&5|129&4|628&4|129&4|410&4;50&5|246&5|14&4|100&2|123&4|319&4|475&5|268&5|235&4|181&5|151&4|293&4|129&4|121&2|221&4|221&4|410&4|276&5|129&4|628&4|129&4|410&4
514&5|938&3|517&5|523&5|210&4|211&4|745&3|428&5|322&3|70&3|988&1|655&3;25&5|88&3|116&5|25&5|502&2|88&3|163&3|25&5|502&2|88&3;514&5|938&3|517&5|523&5|210&4|211&4|745&3|428&5|322&3|70&3|988&1|655&3|25&5|88&3|116&5|25&5|502&2|88&3|163&3|25&5|502&2|88&3
219&4|117&2|98&4|222&5|1167&5|740&4|93&1|1172&1|200&3|191&4|239&5|926&1;434&3|1031&2|142&3|663&2|419&3|77&4|66&3|434&3|141&3|79&4;219&4|117&2|98&4|222&5|1167&5|740&4|93&1|1172&1|200&3|191&4|239&5|926&1|434&3|1031&2|142&3|663&2|419&3|77&4|66&3|434&3|141&3|79&4
268&5|740&5|286&5|581&5|26&5|596&5|747&5|335&3|869&1|582&3|716&4|815&4;145&3|1471&4|1471&4|159&4|1210&5|665&4|665&4|452&4|281&5|219&5;268&5|740&5|286&5|581&5|26&5|596&5|747&5|335&3|869&1|582&3|716&4|815&4|145&3|1471&4|1471&4|159&4|1210&5|665&4|665&4|452&4|281&5|219&5
744&2|451&4|168&5|452&1|226&5|224&3|482&5|19&5|13&3|318&5|402&3|432&5;1009&2|205&4|503&3|174&5|182&3|778&5|223&5|174&5|485&4|423&5;744&2|451&4|168&5|452&1|226&5|224&3|482&5|19&5|13&3|318&5|402&3|432&5|1009&2|205&4|503&3|174&5|182&3|778&5|223&5|174&5|485&4|423&5
866&5|140&4|742&4|28&5|559&3|1033&4|294&4|117&4|663&5|79&4|202&4|403&4;1517&3|693&1|949&2|5&4|77&3|1032&3|298&4|402&4|365&5|298&4;866&5|140&4|742&4|28&5|559&3|1033&4|294&4|117&4|663&5|79&4|202&4|403&4|1517&3|693&1|949&2|5&4|77&3|1032&3|298&4|402&4|365&5|298&4
644&3|199&5|514&4|293&3|288&3|760&3|1451&3|655&4|510&4|856&5|381&3|427&4;5&2|660&4|945&4|811&4|385&3|507&3|956&4|114&4|154&3|502&3;644&3|199&5|514&4|293&3|288&3|760&3|1451&3|655&4|510&4|856&5|381&3|427&4|5&2|660&4|945&4|811&4|385&3|507&3|956&4|114&4|154&3|502&3
904&5|313&3|321&1|308&4|690&4|898&4|300&3|880&3|286&5|319&3|750&2|354&5;261&5|261&5|326&5|326&5|261&5|881&5|886&5|886&5|326&5|886&5;904&5|313&3|321&1|308&4|690&4|898&4|300&3|880&3|286&5|319&3|750&2|354&5|261&5|261&5|326&5|326&5|261&5|881&5|886&5|886&5|326&5|886&5
100&4|539&1|1605&2|301&5|475&3|593&1|319&1|149&2|19&5|285&4|1060&2|250&4;50&4|1132&1|410&1|936&2|1132&1|1033&2|936&2|150&2|926&1|50&4;100&4|539&1|1605&2|301&5|475&3|593&1|319&1|149&2|19&5|285&4|1060&2|250&4|50&4|1132&1|410&1|936&2|1132&1|1033&2|936&2|150&2|926&1|50&4
748&3|7&4|245&4|678&3|358&2|405&3|286&3|475&5|1137&5|471&4|147&4|815&3;246&5|246&5|106&4|476&4|831&3|148&3|826&2|826&2|298&3|293&5;748&3|7&4|245&4|678&3|358&2|405&3|286&3|475&5|1137&5|471&4|147&4|815&3|246&5|246&5|106&4|476&4|831&3|148&3|826&2|826&2|298&3|293&5
313&3|172&5|118&3|216&3|1&5|338&4|300&3|258&4|174&5|318&4|257&5|255&3;472&3|739&3|273&2|1028&2|866&3|1028&2|15&3|288&2|1028&2|472&3;313&3|172&5|118&3|216&3|1&5|338&4|300&3|258&4|174&5|318&4|257&5|255&3|472&3|739&3|273&2|1028&2|866&3|1028&2|15&3|288&2|1028&2|472&3
926&1|172&4|403&5|4&5|932&1|50&5|367&1|105&1|862&1|187&5|1001&1|228&4;449&1|511&4|250&5|840&4|566&3|449&1|665&1|250&5|554&1|665&1;926&1|172&4|403&5|4&5|932&1|50&5|367&1|105&1|862&1|187&5|1001&1|228&4|449&1|511&4|250&5|840&4|566&3|449&1|665&1|250&5|554&1|665&1
176&3|627&3|300&3|70&4|109&2|22&4|45&4|318&4|161&3|154&3|117&4|89&3;12&5|24&5|173&5|24&5|625&3|216&5|50&5|69&5|625&3|83&5;176&3|627&3|300&3|70&4|109&2|22&4|45&4|318&4|161&3|154&3|117&4|89&3|12&5|24&5|173&5|24&5|625&3|216&5|50&5|69&5|625&3|83&5
288&5|242&5|286&5|269&5|313&5|898&5|272&5|879&3|895&5|245&4|300&3|751&3;343&3|349&1|349&1|343&3|349&1|358&2|349&1|358&2|343&3|343&3;288&5|242&5|286&5|269&5|313&5|898&5|272&5|879&3|895&5|245&4|300&3|751&3|343&3|349&1|349&1|343&3|349&1|358&2|349&1|358&2|343&3|343&3
684&3|159&4|382&4|419&2|23&4|56&4|546&1|483&3|654&3|357&5|1145&2|582&2;177&3|506&2|131&3|528&1|507&4|186&2|132&4|272&4|186&2|291&3;684&3|159&4|382&4|419&2|23&4|56&4|546&1|483&3|654&3|357&5|1145&2|582&2|177&3|506&2|131&3|528&1|507&4|186&2|132&4|272&4|186&2|291&3
588&4|177&5|188&4|190&3|309&4|624&4|161&3|183&5|768&3|332&3|684&3|431&5;397&3|576&4|720&3|1222&3|540&3|373&3|391&4|1239&4|53&5|586&4;588&4|177&5|188&4|190&3|309&4|624&4|161&3|183&5|768&3|332&3|684&3|431&5|397&3|576&4|720&3|1222&3|540&3|373&3|391&4|1239&4|53&5|586&4
169&5|258&5|147&3|286&4|176&4|23&3|474&3|28&4|56&4|209&3|513&3|191&4;283&2|283&2|596&3|713&5|813&4|283&2|596&3|25&4|508&4|508&4;169&5|258&5|147&3|286&4|176&4|23&3|474&3|28&4|56&4|209&3|513&3|191&4|283&2|283&2|596&3|713&5|813&4|283&2|596&3|25&4|508&4|508&4
500&4|292&3|187&3|288&2|328&4|133&4|300&4|890&1|612&4|318&4|71&3|289&1;207&3|662&4|222&4|33&2|181&4|8&3|210&4|230&3|210&4|89&4;500&4|292&3|187&3|288&2|328&4|133&4|300&4|890&1|612&4|318&4|71&3|289&1|207&3|662&4|222&4|33&2|181&4|8&3|210&4|230&3|210&4|89&4
83&5|64&4|716&2|118&4|742&4|934&3|1&4|365&4|692&4|1283&3|121&3|274&2;73&4|186&4|73&4|66&4|381&2|781&3|73&4|401&3|239&4|381&2;83&5|64&4|716&2|118&4|742&4|934&3|1&4|365&4|692&4|1283&3|121&3|274&2|73&4|186&4|73&4|66&4|381&2|781&3|73&4|401&3|239&4|381&2
258&2|321&3|895&3|898&3|315&5|300&3|328&4|347&4|344&5|301&3|313&4|288&4;528&5|79&5|242&4|322&4|323&2|323&2|322&4|323&2|242&4|528&5;258&2|321&3|895&3|898&3|315&5|300&3|328&4|347&4|344&5|301&3|313&4|288&4|528&5|79&5|242&4|322&4|323&2|323&2|322&4|323&2|242&4|528&5
302&4|300&4|316&5|343&3|891&3|900&4|750&4|269&3|272&4|331&4|286&4|340&4;328&3|339&3|328&3|339&3|86&5|332&2|288&3|332&2|339&3|332&2;302&4|300&4|316&5|343&3|891&3|900&4|750&4|269&3|272&4|331&4|286&4|340&4|328&3|339&3|328&3|339&3|86&5|332&2|288&3|332&2|339&3|332&2
665&3|300&3|406&1|859&3|328&2|332&2|343&2|672&2|222&3|56&5|185&4|559&4;281&1|281&1|405&4|405&4|405&4|826&1|825&1|743&1|743&1|1034&1;665&3|300&3|406&1|859&3|328&2|332&2|343&2|672&2|222&3|56&5|185&4|559&4|281&1|281&1|405&4|405&4|405&4|826&1|825&1|743&1|743&1|1034&1
50&3|126&4|459&4|303&4|900&4|678&3|111&3|116&4|896&3|344&4|298&4|237&3;316&5|315&5|252&3|220&3|300&5|300&5|909&5|220&3|909&5|300&5;50&3|126&4|459&4|303&4|900&4|678&3|111&3|116&4|896&3|344&4|298&4|237&3|316&5|315&5|252&3|220&3|300&5|300&5|909&5|220&3|909&5|300&5
240&3|245&3|455&3|210&4|187&5|531&4|11&4|56&5|284&4|117&3|1510&3|194&5;1110&1|139&3|831&4|426&3|145&1|1303&3|293&4|1016&3|1215&1|426&3;240&3|245&3|455&3|210&4|187&5|531&4|11&4|56&5|284&4|117&3|1510&3|194&5|1110&1|139&3|831&4|426&3|145&1|1303&3|293&4|1016&3|1215&1|426&3
319&3|604&5|318&5|324&4|340&5|507&5|321&4|988&1|479&5|327&5|135&2|523&5;12&5|427&5|427&5|172&5|603&5|427&5|603&5|482&5|427&5|192&5;319&3|604&5|318&5|324&4|340&5|507&5|321&4|988&1|479&5|327&5|135&2|523&5|12&5|427&5|427&5|172&5|603&5|427&5|603&5|482&5|427&5|192&5
114&5|633&4|463&4|269&4|238&4|13&4|612&4|837&4|177&3|79&4|135&3|222&4;181&5|116&4|98&5|204&5|98&5|1&5|98&5|181&5|275&4|7&4;114&5|633&4|463&4|269&4|238&4|13&4|612&4|837&4|177&3|79&4|135&3|222&4|181&5|116&4|98&5|204&5|98&5|1&5|98&5|181&5|275&4|7&4
741&4|322&4|237&4|676&3|762&4|150&5|682&3|975&4|925&3|1276&3|473&3|844&2;11&5|12&5|357&5|265&4|318&4|12&5|12&5|23&4|655&4|603&4;741&4|322&4|237&4|676&3|762&4|150&5|682&3|975&4|925&3|1276&3|473&3|844&2|11&5|12&5|357&5|265&4|318&4|12&5|12&5|23&4|655&4|603&4
657&4|275&4|134&4|528&4|283&4|661&4|10&4|480&4|523&4|286&3|347&4|174&4;192&4|216&4|192&4|205&3|216&4|654&4|216&4|478&4|185&3|507&5;657&4|275&4|134&4|528&4|283&4|661&4|10&4|480&4|523&4|286&3|347&4|174&4|192&4|216&4|192&4|205&3|216&4|654&4|216&4|478&4|185&3|507&5
425&4|704&4|455&4|729&4|176&5|229&4|402&4|628&4|692&4|193&5|133&4|77&4;54&4|722&4|120&2|155&4|453&2|527&5|1037&2|569&3|405&5|366&4;425&4|704&4|455&4|729&4|176&5|229&4|402&4|628&4|692&4|193&5|133&4|77&4|54&4|722&4|120&2|155&4|453&2|527&5|1037&2|569&3|405&5|366&4
174&5|12&4|588&3|79&4|434&4|436&5|609&3|480&5|96&5|258&5|447&3|31&4;444&3|323&3|573&4|672&3|665&3|323&3|219&5|672&3|223&5|760&3;174&5|12&4|588&3|79&4|434&4|436&5|609&3|480&5|96&5|258&5|447&3|31&4|444&3|323&3|573&4|672&3|665&3|323&3|219&5|672&3|223&5|760&3
11&5|56&2|195&3|669&1|172&5|183&4|132&3|176&3|661&4|31&4|127&5|273&2;147&3|136&4|12&4|9&4|88&4|419&5|419&5|496&5|88&4|147&3;11&5|56&2|195&3|669&1|172&5|183&4|132&3|176&3|661&4|31&4|127&5|273&2|147&3|136&4|12&4|9&4|88&4|419&5|419&5|496&5|88&4|147&3
91&3|657&3|495&3|195&4|482&2|632&2|521&2|215&2|561&4|25&2|739&2|175&4;651&2|420&3|74&2|708&2|21&2|204&3|1118&2|465&2|176&4|99&2;91&3|657&3|495&3|195&4|482&2|632&2|521&2|215&2|561&4|25&2|739&2|175&4|651&2|420&3|74&2|708&2|21&2|204&3|1118&2|465&2|176&4|99&2
209&4|172&5|176&4|233&2|133&2|568&1|47&2|726&2|222&3|658&3|436&3|55&5;562&2|155&2|2&2|167&1|1188&1|755&4|783&1|158&1|451&2|230&3;209&4|172&5|176&4|233&2|133&2|568&1|47&2|726&2|222&3|658&3|436&3|55&5|562&2|155&2|2&2|167&1|1188&1|755&4|783&1|158&1|451&2|230&3
597&5|118&5|866&3|405&5|266&5|289&3|411&5|476&1|472&4|96&5|680&5|546&5;79&5|144&5|385&5|79&5|892&3|172&5|172&5|79&5|55&5|79&5;597&5|118&5|866&3|405&5|266&5|289&3|411&5|476&1|472&4|96&5|680&5|546&5|79&5|144&5|385&5|79&5|892&3|172&5|172&5|79&5|55&5|79&5
55&3|125&4|433&4|11&2|143&5|568&5|200&5|265&3|8&3|88&4|179&3|483&3;68&5|1051&3|120&3|1028&4|928&5|368&1|410&3|925&5|186&5|473&3;55&3|125&4|433&4|11&2|143&5|568&5|200&5|265&3|8&3|88&4|179&3|483&3|68&5|1051&3|120&3|1028&4|928&5|368&1|410&3|925&5|186&5|473&3
215&4|1022&4|687&1|28&3|197&4|204&3|483&5|655&4|71&5|580&4|393&3|631&3;227&5|101&3|89&5|229&5|89&5|222&4|89&5|313&5|313&5|313&5;215&4|1022&4|687&1|28&3|197&4|204&3|483&5|655&4|71&5|580&4|393&3|631&3|227&5|101&3|89&5|229&5|89&5|222&4|89&5|313&5|313&5|313&5
56&2|474&3|517&4|238&4|173&4|357&5|654&3|427&5|1041&4|479&4|64&4|498&5;423&5|14&5|423&5|15&4|501&4|174&3|28&4|97&4|15&4|501&4;56&2|474&3|517&4|238&4|173&4|357&5|654&3|427&5|1041&4|479&4|64&4|498&5|423&5|14&5|423&5|15&4|501&4|174&3|28&4|97&4|15&4|501&4
127&5|237&3|248&2|25&4|15&2|1009&5|242&5|10&4|50&2|275&4|285&5|286&5;42&5|507&5|522&5|507&5|42&5|507&5|170&5|522&5|42&5|170&5;127&5|237&3|248&2|25&4|15&2|1009&5|242&5|10&4|50&2|275&4|285&5|286&5|42&5|507&5|522&5|507&5|42&5|507&5|170&5|522&5|42&5|170&5
289&2|271&4|475&4|124&3|13&4|311&4|328&4|358&3|257&3|286&4|307&4|82&4;752&4|347&4|902&2|288&4|345&2|895&3|902&2|347&4|345&2|272&5;289&2|271&4|475&4|124&3|13&4|311&4|328&4|358&3|257&3|286&4|307&4|82&4|752&4|347&4|902&2|288&4|345&2|895&3|902&2|347&4|345&2|272&5
1430&3|174&5|876&3|1022&3|1197&3|813&3|989&3|187&5|359&3|1345&3|752&3|289&3;202&4|526&5|92&3|202&4|747&3|651&2|202&4|92&3|216&3|402&3;1430&3|174&5|876&3|1022&3|1197&3|813&3|989&3|187&5|359&3|1345&3|752&3|289&3|202&4|526&5|92&3|202&4|747&3|651&2|202&4|92&3|216&3|402&3
134&5|519&5|429&5|265&1|97&5|618&5|428&3|144&1|526&5|419&3|213&5|524&5;372&3|1126&4|510&5|516&3|596&5|509&5|238&3|186&3|663&5|510&5;134&5|519&5|429&5|265&1|97&5|618&5|428&3|144&1|526&5|419&3|213&5|524&5|372&3|1126&4|510&5|516&3|596&5|509&5|238&3|186&3|663&5|510&5
412&3|173&4|234&2|145&1|185&3|241&1|380&3|423&4|445&3|428&5|214&3|441&1;438&1|410&1|438&1|101&5|259&1|457&1|454&1|440&1|439&1|400&1;412&3|173&4|234&2|145&1|185&3|241&1|380&3|423&4|445&3|428&5|214&3|441&1|438&1|410&1|438&1|101&5|259&1|457&1|454&1|440&1|439&1|400&1
1028&4|1&4|225&3|756&4|685&4|25&4|742&4|827&4|151&3|596&4|628&4|926&3;831&4|472&4|975&4|411&4|934&4|1061&5|107&4|291&4|831&4|934&4;1028&4|1&4|225&3|756&4|685&4|25&4|742&4|827&4|151&3|596&4|628&4|926&3|831&4|472&4|975&4|411&4|934&4|1061&5|107&4|291&4|831&4|934&4
227&3|435&3|56&4|117&2|195&3|1&4|304&3|265&5|22&4|1475&3|4&4|208&4;28&4|174&4|174&4|258&4|527&4|1197&4|258&4|28&4|73&4|258&4;227&3|435&3|56&4|117&2|195&3|1&4|304&3|265&5|22&4|1475&3|4&4|208&4|28&4|174&4|174&4|258&4|527&4|1197&4|258&4|28&4|73&4|258&4
924&1|225&3|819&3|535&3|1014&4|252&1|328&3|477&3|25&1|121&3|1284&1|596&3;22&5|95&5|28&4|185&2|69&5|69&5|318&4|470&4|22&5|969&5;924&1|225&3|819&3|535&3|1014&4|252&1|328&3|477&3|25&1|121&3|1284&1|596&3|22&5|95&5|28&4|185&2|69&5|69&5|318&4|470&4|22&5|969&5
492&4|316&4|131&5|505&3|427&5|204&2|346&2|163&2|735&2|673&4|154&3|484&3;959&5|665&1|139&1|665&1|475&5|843&3|717&1|761&2|142&1|1188&1;492&4|316&4|131&5|505&3|427&5|204&2|346&2|163&2|735&2|673&4|154&3|484&3|959&5|665&1|139&1|665&1|475&5|843&3|717&1|761&2|142&1|1188&1
1028&4|684&4|1050&3|403&3|284&3|228&4|746&3|926&3|685&4|655&3|210&5|658&2;845&5|367&2|43&2|43&2|25&3|135&4|54&4|720&4|2&5|451&2;1028&4|684&4|1050&3|403&3|284&3|228&4|746&3|926&3|685&4|655&3|210&5|658&2|845&5|367&2|43&2|43&2|25&3|135&4|54&4|720&4|2&5|451&2
1598&5|288&4|298&3|277&3|1129&4|508&4|473&3|332&3|50&5|275&4|6&4|547&3;123&3|1120&3|831&3|121&3|741&3|1609&3|741&3|1322&3|235&2|15&3;1598&5|288&4|298&3|277&3|1129&4|508&4|473&3|332&3|50&5|275&4|6&4|547&3|123&3|1120&3|831&3|121&3|741&3|1609&3|741&3|1322&3|235&2|15&3
