state;action_reward;n_state
135&2|98&4|483&3|215&2|265&2|315&5|204&2|318&3|272&5|168&1|487&3|496&3;15&2|929&1|1117&3|177&2;135&2|98&4|483&3|215&2|265&2|315&5|204&2|318&3|272&5|168&1|487&3|496&3|15&2|929&1|1117&3|177&2
288&1|329&5|312&5|259&1|751&4|338&1|690&5|327&3|300&4|311&4|332&4|898&5;894&1|890&1|457&1|313&5;288&1|329&5|312&5|259&1|751&4|338&1|690&5|327&3|300&4|311&4|332&4|898&5|894&1|890&1|457&1|313&5
322&4|264&4|315&5|313&5|294&4|310&4|259&2|327&4|304&4|300&4|326&4|332&4;271&4|752&3|751&3|312&4;322&4|264&4|315&5|313&5|294&4|310&4|259&2|327&4|304&4|300&4|326&4|332&4|271&4|752&3|751&3|312&4
117&5|291&5|50&4|121&2|147&4|1016&4|24&4|15&4|282&4|181&4|127&5|298&4;252&4|1244&3|678&3|323&3;117&5|291&5|50&4|121&2|147&4|1016&4|24&4|15&4|282&4|181&4|127&5|298&4|252&4|1244&3|678&3|323&3
186&4|272&5|223&5|316&4|9&5|192&5|435&3|357&5|651&5|197&4|475&5|269&5;98&4|482&4|69&3|168&3;186&4|272&5|223&5|316&4|9&5|192&5|435&3|357&5|651&5|197&4|475&5|269&5|98&4|482&4|69&3|168&3
58&4|1022&4|272&4|70&5|340&3|736&5|271&2|100&3|7&4|750&4|222&3|121&4;64&5|1&4|50&5|28&5;58&4|1022&4|272&4|70&5|340&3|736&5|271&2|100&3|7&4|750&4|222&3|121&4|64&5|1&4|50&5|28&5
153&4|157&5|111&4|218&4|154&5|219&2|204&4|866&2|514&5|56&5|150&4|318&5;52&3|194&5|732&5|566&4;153&4|157&5|111&4|218&4|154&5|219&2|204&4|866&2|514&5|56&5|150&4|318&5|52&3|194&5|732&5|566&4
340&3|890&4|879&2|294&4|258&5|305&4|288&4|327&5|300&3|358&3|333&3|319&4;307&3|343&4|689&2|271&3;340&3|890&4|879&2|294&4|258&5|305&4|288&4|327&5|300&3|358&3|333&3|319&4|307&3|343&4|689&2|271&3
7&5|24&4|411&1|847&5|456&1|455&4|21&2|258&4|271&1|111&1|929&2|118&1;627&1|91&3|1240&5|588&2;7&5|24&4|411&1|847&5|456&1|455&4|21&2|258&4|271&1|111&1|929&2|118&1|627&1|91&3|1240&5|588&2
117&4|771&2|318&5|871&2|55&4|1013&3|547&4|27&3|44&3|298&5|179&5|67&3;92&4|91&5|640&4|518&4;117&4|771&2|318&5|871&2|55&4|1013&3|547&4|27&3|44&3|298&5|179&5|67&3|92&4|91&5|640&4|518&4
54&2|227&4|203&3|181&2|449&2|62&2|94&3|226&3|739&4|562&3|258&3|265&2;177&5|483&5|241&4|331&3;54&2|227&4|203&3|181&2|449&2|62&2|94&3|226&3|739&4|562&3|258&3|265&2|177&5|483&5|241&4|331&3
332&3|328&2|511&5|900&1|300&3|754&3|1280&3|678&1|271&3|289&4|313&2|305&4;307&3|683&3|56&5|187&5;332&3|328&2|511&5|900&1|300&3|754&3|1280&3|678&1|271&3|289&4|313&2|305&4|307&3|683&3|56&5|187&5
228&4|172&5|521&1|8&4|133&5|50&5|168&5|474&5|189&4|185&1|204&3|175&4;227&4|1012&4|151&4|993&4;228&4|172&5|521&1|8&4|133&5|50&5|168&5|474&5|189&4|185&1|204&3|175&4|227&4|1012&4|151&4|993&4
285&5|477&4|89&5|520&4|19&3|618&4|531&4|219&3|45&4|276&4|194&5|129&5;546&3|378&3|417&3|747&3;285&5|477&4|89&5|520&4|19&3|618&4|531&4|219&3|45&4|276&4|194&5|129&5|546&3|378&3|417&3|747&3
1136&3|323&3|183&4|275&4|582&2|304&3|239&3|200&5|744&3|1&4|692&3|193&4;550&4|47&2|1171&3|402&4;1136&3|323&3|183&4|275&4|582&2|304&3|239&3|200&5|744&3|1&4|692&3|193&4|550&4|47&2|1171&3|402&4
208&3|237&4|204&4|100&4|276&3|70&5|815&3|137&3|435&4|15&4|825&4|1&4;259&2|9&3|248&4|475&1;208&3|237&4|204&4|100&4|276&3|70&5|815&3|137&3|435&4|15&4|825&4|1&4|259&2|9&3|248&4|475&1
185&4|15&3|313&5|475&5|210&4|200&4|1135&5|294&3|98&4|181&4|928&4|117&4;762&2|484&4|546&3|750&4;185&4|15&3|313&5|475&5|210&4|200&4|1135&5|294&3|98&4|181&4|928&4|117&4|762&2|484&4|546&3|750&4
235&2|286&3|122&1|222&3|864&2|678&2|284&3|271&3|282&4|304&4|1008&3|685&3;476&3|926&2|252&3|118&3;235&2|286&3|122&1|222&3|864&2|678&2|284&3|271&3|282&4|304&4|1008&3|685&3|476&3|926&2|252&3|118&3
754&4|989&5|126&5|277&2|289&3|319&5|286&4|181&4|331&2|690&3|742&4|304&5;845&2|13&2|515&4|283&4;754&4|989&5|126&5|277&2|289&3|319&5|286&4|181&4|331&2|690&3|742&4|304&5|845&2|13&2|515&4|283&4
742&2|748&3|274&4|257&4|289&3|243&1|302&4|121&3|473&1|620&4|148&3|676&4;933&1|546&2|409&3|927&4;742&2|748&3|274&4|257&4|289&3|243&1|302&4|121&3|473&1|620&4|148&3|676&4|933&1|546&2|409&3|927&4
476&3|134&3|276&3|31&4|274&4|724&4|144&4|226&4|471&4|748&4|265&5|483&4;508&3|358&1|339&3|326&4;476&3|134&3|276&3|31&4|274&4|724&4|144&4|226&4|471&4|748&4|265&5|483&4|508&3|358&1|339&3|326&4
294&2|300&5|328&5|1127&4|323&3|310&4|748&2|327&2|301&1|269&3|331&2|258&4;243&2|347&5|271&1|678&3;294&2|300&5|328&5|1127&4|323&3|310&4|748&2|327&2|301&1|269&3|331&2|258&4|243&2|347&5|271&1|678&3
676&4|612&4|322&4|143&4|1136&5|204&3|97&4|651&4|174&4|622&4|1093&1|282&4;633&3|199&4|575&3|1090&4;676&4|612&4|322&4|143&4|1136&5|204&3|97&4|651&4|174&4|622&4|1093&1|282&4|633&3|199&4|575&3|1090&4
79&3|894&3|315&5|873&3|153&4|435&4|269&2|513&4|316&5|180&1|739&5|168&4;98&4|88&5|100&4|66&5;79&3|894&3|315&5|873&3|153&4|435&4|269&2|513&4|316&5|180&1|739&5|168&4|98&4|88&5|100&4|66&5
176&3|264&1|648&5|23&4|58&4|479&4|205&5|131&2|215&4|288&3|474&5|186&5;924&2|222&2|696&4|963&5;176&3|264&1|648&5|23&4|58&4|479&4|205&5|131&2|215&4|288&3|474&5|186&5|924&2|222&2|696&4|963&5
200&5|1006&3|64&5|333&3|603&3|293&4|197&5|1071&3|276&5|56&5|6&5|12&3;582&3|1155&2|121&2|77&2;200&5|1006&3|64&5|333&3|603&3|293&4|197&5|1071&3|276&5|56&5|6&5|12&3|582&3|1155&2|121&2|77&2
333&1|1406&4|194&4|750&4|199&5|684&4|313&4|96&1|260&1|845&4|328&3|82&2;147&2|715&3|871&3|827&2;333&1|1406&4|194&4|750&4|199&5|684&4|313&4|96&1|260&1|845&4|328&3|82&2|147&2|715&3|871&3|827&2
401&1|185&5|402&3|173&5|82&2|155&1|3&2|109&5|477&4|1039&4|433&5|1220&3;816&4|158&1|1411&2|932&1;401&1|185&5|402&3|173&5|82&2|155&1|3&2|109&5|477&4|1039&4|433&5|1220&3|816&4|158&1|1411&2|932&1
325&3|300&4|313&4|264&3|288&5|270&5|346&5|272&5|301&3|258&5|343&2|302&5;100&5|886&4|11&5|690&4;325&3|300&4|313&4|264&3|288&5|270&5|346&5|272&5|301&3|258&5|343&2|302&5|100&5|886&4|11&5|690&4
100&4|742&5|222&5|1012&5|7&1|295&4|288&1|685&3|125&4|763&2|458&1|276&1;473&2|744&5|411&1|284&2;100&4|742&5|222&5|1012&5|7&1|295&4|288&1|685&3|125&4|763&2|458&1|276&1|473&2|744&5|411&1|284&2
288&5|121&4|237&4|628&4|892&3|756&4|682&3|313&5|763&3|350&3|280&3|895&5;974&4|977&3|930&3|826&3;288&5|121&4|237&4|628&4|892&3|756&4|682&3|313&5|763&3|350&3|280&3|895&5|974&4|977&3|930&3|826&3
356&2|778&5|1020&4|694&5|275&4|137&3|471&2|528&4|381&2|513&4|512&2|740&4;280&3|168&1|178&5|98&4;356&2|778&5|1020&4|694&5|275&4|137&3|471&2|528&4|381&2|513&4|512&2|740&4|280&3|168&1|178&5|98&4
749&4|310&2|259&1|313&5|328&3|288&2|304&3|258&3|346&4|750&3|877&2|292&4;325&1|338&2|271&3|748&3;749&4|310&2|259&1|313&5|328&3|288&2|304&3|258&3|346&4|750&3|877&2|292&4|325&1|338&2|271&3|748&3
254&2|1016&1|1089&1|121&3|118&5|174&4|405&1|678&3|50&4|685&1|257&3|273&5;144&5|56&4|79&5|22&5;254&2|1016&1|1089&1|121&3|118&5|174&4|405&1|678&3|50&4|685&1|257&3|273&5|144&5|56&4|79&5|22&5
890&3|900&4|919&5|243&3|168&3|358&3|166&4|179&4|335&2|948&2|751&4|988&3;181&5|268&5|271&5|114&5;890&3|900&4|919&5|243&3|168&3|358&3|166&4|179&4|335&2|948&2|751&4|988&3|181&5|268&5|271&5|114&5
71&4|505&4|204&5|265&5|403&4|739&4|622&3|553&3|566&4|539&4|202&4|630&5;91&3|451&3|420&1|720&3;71&4|505&4|204&5|265&5|403&4|739&4|622&3|553&3|566&4|539&4|202&4|630&5|91&3|451&3|420&1|720&3
339&3|754&3|294&4|328&5|872&2|359&3|326&5|330&2|1127&4|1038&1|355&4|269&3;1679&3|1294&4|873&2|1237&4;339&3|754&3|294&4|328&5|872&2|359&3|326&5|330&2|1127&4|1038&1|355&4|269&3|1679&3|1294&4|873&2|1237&4
749&4|315&4|322&2|750&4|308&4|313&3|902&3|346&3|751&3|269&4|258&5|286&2;343&2|243&3|260&1|245&3;749&4|315&4|322&2|750&4|308&4|313&3|902&3|346&3|751&3|269&4|258&5|286&2|343&2|243&3|260&1|245&3
165&3|13&3|320&5|246&4|179&5|152&4|100&5|1103&3|873&3|153&4|194&3|223&4;378&4|189&5|499&5|699&4;165&3|13&3|320&5|246&4|179&5|152&4|100&5|1103&3|873&3|153&4|194&3|223&4|378&4|189&5|499&5|699&4
424&2|187&3|357&5|5&1|217&1|24&2|566&2|17&4|288&5|98&4|672&2|363&1;912&2|171&3|358&4|675&3;424&2|187&3|357&5|5&1|217&1|24&2|566&2|17&4|288&5|98&4|672&2|363&1|912&2|171&3|358&4|675&3
321&4|328&3|300&3|294&3|898&5|348&1|304&2|258&5|687&1|547&3|988&2|892&3;275&5|20&3|116&5|475&5;321&4|328&3|300&3|294&3|898&5|348&1|304&2|258&5|687&1|547&3|988&2|892&3|275&5|20&3|116&5|475&5
1060&3|19&4|286&5|255&4|16&3|182&5|273&4|15&5|151&5|235&3|471&4|764&3;48&5|710&2|95&5|480&5;1060&3|19&4|286&5|255&4|16&3|182&5|273&4|15&5|151&5|235&3|471&4|764&3|48&5|710&2|95&5|480&5
302&3|258&1|303&1|306&5|902&5|100&5|269&4|354&2|70&4|286&2|539&3|313&2;50&5|259&5|316&5|127&4;302&3|258&1|303&1|306&5|902&5|100&5|269&4|354&2|70&4|286&2|539&3|313&2|50&5|259&5|316&5|127&4
315&5|300&4|333&3|289&1|286&4|331&2|302&5|258&3|272&5|313&4|328&5|307&5;748&3|678&2|1025&1|245&3;315&5|300&4|333&3|289&1|286&4|331&2|302&5|258&3|272&5|313&4|328&5|307&5|748&3|678&2|1025&1|245&3
271&4|288&4|751&4|292&4|328&4|895&3|339&3|682&4|300&4|313&5|879&3|333&4;343&4|245&3|323&4|329&4;271&4|288&4|751&4|292&4|328&4|895&3|339&3|682&4|300&4|313&5|879&3|333&4|343&4|245&3|323&4|329&4
273&3|655&3|200&4|222&2|209&3|218&4|129&3|772&4|100&3|197&4|181&3|1009&5;94&3|210&3|793&3|959&4;273&3|655&3|200&4|222&2|209&3|218&4|129&3|772&4|100&3|197&4|181&3|1009&5|94&3|210&3|793&3|959&4
292&5|333&1|170&5|340&5|1296&5|322&3|172&3|315&4|269&4|880&2|286&3|268&3;297&5|1281&2|1&2|1194&4;292&5|333&1|170&5|340&5|1296&5|322&3|172&3|315&4|269&4|880&2|286&3|268&3|297&5|1281&2|1&2|1194&4
162&5|483&5|423&5|1053&5|125&5|1014&2|15&5|147&3|120&2|402&5|527&4|412&2;775&4|364&4|255&5|724&5;162&5|483&5|423&5|1053&5|125&5|1014&2|15&5|147&3|120&2|402&5|527&4|412&2|775&4|364&4|255&5|724&5
281&2|1142&5|10&2|268&4|898&4|211&4|632&5|815&3|221&5|274&4|286&5|23&5;462&4|179&4|89&5|498&5;281&2|1142&5|10&2|268&4|898&4|211&4|632&5|815&3|221&5|274&4|286&5|23&5|462&4|179&4|89&5|498&5
31&3|148&3|303&4|5&4|878&2|1197&4|1109&3|255&4|432&4|125&4|297&4|423&5;343&4|270&4|892&3|331&4;31&3|148&3|303&4|5&4|878&2|1197&4|1109&3|255&4|432&4|125&4|297&4|423&5|343&4|270&4|892&3|331&4
210&4|604&4|230&4|661&5|1050&3|194&5|663&4|528&3|133&5|203&4|1126&5|836&4;356&4|419&4|239&4|50&5;210&4|604&4|230&4|661&5|1050&3|194&5|663&4|528&3|133&5|203&4|1126&5|836&4|356&4|419&4|239&4|50&5
125&4|265&4|70&2|200&4|52&3|654&4|627&2|710&2|159&3|168&3|195&4|215&3;840&3|576&1|385&3|391&1;125&4|265&4|70&2|200&4|52&3|654&4|627&2|710&2|159&3|168&3|195&4|215&3|840&3|576&1|385&3|391&1
481&5|347&4|661&4|134&5|135&5|603&5|480&5|178&5|432&5|654&5|318&5|286&5;156&3|611&3|494&5|197&5;481&5|347&4|661&4|134&5|135&5|603&5|480&5|178&5|432&5|654&5|318&5|286&5|156&3|611&3|494&5|197&5
114&4|47&3|496&3|144&2|194&3|69&2|484&4|657&4|124&4|181&4|1039&3|174&4;964&4|64&4|32&2|357&4;114&4|47&3|496&3|144&2|194&3|69&2|484&4|657&4|124&4|181&4|1039&3|174&4|964&4|64&4|32&2|357&4
242&5|273&2|300&4|147&4|13&3|405&4|1600&5|14&5|7&4|475&3|307&3|276&5;93&4|240&3|282&3|290&4;242&5|273&2|300&4|147&4|13&3|405&4|1600&5|14&5|7&4|475&3|307&3|276&5|93&4|240&3|282&3|290&4
100&4|826&1|336&2|181&5|282&4|109&2|222&3|246&4|273&3|1142&5|820&2|50&5;368&1|864&4|293&4|762&4;100&4|826&1|336&2|181&5|282&4|109&2|222&3|246&4|273&3|1142&5|820&2|50&5|368&1|864&4|293&4|762&4
1449&5|193&3|58&3|47&4|430&3|664&4|206&3|56&5|656&4|549&2|559&1|1010&3;67&1|665&3|790&1|109&1;1449&5|193&3|58&3|47&4|430&3|664&4|206&3|56&5|656&4|549&2|559&1|1010&3|67&1|665&3|790&1|109&1
181&3|172&3|65&2|185&2|604&4|288&4|845&5|873&4|216&2|776&5|237&3|255&3;66&2|1037&5|375&4|451&5;181&3|172&3|65&2|185&2|604&4|288&4|845&5|873&4|216&2|776&5|237&3|255&3|66&2|1037&5|375&4|451&5
300&2|269&5|342&2|276&4|328&2|250&2|750&4|50&5|147&4|127&4|332&2|875&3;408&5|277&2|123&3|248&4;300&2|269&5|342&2|276&4|328&2|250&2|750&4|50&5|147&4|127&4|332&2|875&3|408&5|277&2|123&3|248&4
71&4|550&4|226&4|578&3|69&4|56&5|301&4|72&3|824&4|456&3|95&3|556&3;348&4|365&2|755&3|260&4;71&4|550&4|226&4|578&3|69&4|56&5|301&4|72&3|824&4|456&3|95&3|556&3|348&4|365&2|755&3|260&4
117&5|121&5|123&4|748&5|476&3|274&4|283&5|258&4|322&3|24&4|10&5|984&3;977&5|1095&3|932&4|597&4;117&5|121&5|123&4|748&5|476&3|274&4|283&5|258&4|322&3|24&4|10&5|984&3|977&5|1095&3|932&4|597&4
69&5|289&3|214&2|688&1|300&5|268&4|286&4|427&5|136&5|180&5|1065&4|357&5;197&5|1358&5|593&2|742&3;69&5|289&3|214&2|688&1|300&5|268&4|286&4|427&5|136&5|180&5|1065&4|357&5|197&5|1358&5|593&2|742&3
127&5|25&3|326&4|245&4|544&4|515&5|300&3|298&4|284&4|475&5|292&5|315&5;282&4|293&3|287&2|246&4;127&5|25&3|326&4|245&4|544&4|515&5|300&3|298&4|284&4|475&5|292&5|315&5|282&4|293&3|287&2|246&4
473&3|1033&2|222&4|328&3|508&4|988&1|405&3|475&5|117&3|547&4|246&4|455&1;411&1|472&4|1014&4|235&3;473&3|1033&2|222&4|328&3|508&4|988&1|405&3|475&5|117&3|547&4|246&4|455&1|411&1|472&4|1014&4|235&3
750&2|687&3|259&3|538&3|304&4|323&3|313&4|271&4|292&3|302&3|1430&3|307&4;344&2|905&2|286&2|690&2;750&2|687&3|259&3|538&3|304&4|323&3|313&4|271&4|292&3|302&3|1430&3|307&4|344&2|905&2|286&2|690&2
176&5|879&4|294&1|117&5|56&3|327&3|566&4|750&3|11&2|298&5|300&5|161&4;562&3|1314&3|29&1|17&1;176&5|879&4|294&1|117&5|56&3|327&3|566&4|750&3|11&2|298&5|300&5|161&4|562&3|1314&3|29&1|17&1
988&1|243&1|294&1|286&5|242&5|813&3|313&4|269&5|285&4|258&4|259&1|221&4;508&4|473&4|14&4|1354&1;988&1|243&1|294&1|286&5|242&5|813&3|313&4|269&5|285&4|258&4|259&1|221&4|508&4|473&4|14&4|1354&1
88&3|13&4|546&3|472&2|597&3|194&4|211&4|95&4|79&4|133&4|153&4|642&3;294&1|483&4|258&5|432&4;88&3|13&4|546&3|472&2|597&3|194&4|211&4|95&4|79&4|133&4|153&4|642&3|294&1|483&4|258&5|432&4
93&4|1&4|333&4|825&4|257&3|111&4|455&4|410&1|50&5|845&4|321&1|1245&4;1009&3|1085&5|130&3|1664&1;93&4|1&4|333&4|825&4|257&3|111&4|455&4|410&1|50&5|845&4|321&1|1245&4|1009&3|1085&5|130&3|1664&1
1098&4|60&3|176&4|405&2|659&4|127&4|136&4|120&1|274&4|654&3|820&1|934&2;863&4|150&4|1021&5|512&4;1098&4|60&3|176&4|405&2|659&4|127&4|136&4|120&1|274&4|654&3|820&1|934&2|863&4|150&4|1021&5|512&4
302&4|157&4|546&1|118&2|735&5|97&4|427&5|425&5|89&3|130&3|283&4|38&3;20&5|76&4|90&4|231&5;302&4|157&4|546&1|118&2|735&5|97&4|427&5|425&5|89&3|130&3|283&4|38&3|20&5|76&4|90&4|231&5
136&5|483&5|269&4|1524&5|195&5|322&4|531&5|432&4|174&5|243&1|479&4|258&4;56&5|641&3|185&4|480&5;136&5|483&5|269&4|1524&5|195&5|322&4|531&5|432&4|174&5|243&1|479&4|258&4|56&5|641&3|185&4|480&5
539&3|1656&2|750&3|315&4|310&4|1431&3|1176&3|269&4|286&3|340&3|342&3|882&3;344&5|898&3|752&2|1127&3;539&3|1656&2|750&3|315&4|310&4|1431&3|1176&3|269&4|286&3|340&3|342&3|882&3|344&5|898&3|752&2|1127&3
678&1|588&1|512&3|109&1|273&3|272&4|699&4|955&4|284&3|303&4|24&1|482&4;102&1|506&3|966&2|1404&2;678&1|588&1|512&3|109&1|273&3|272&4|699&4|955&4|284&3|303&4|24&1|482&4|102&1|506&3|966&2|1404&2
106&2|274&2|13&3|19&4|1&3|278&3|845&3|22&3|228&4|176&5|357&5|215&3;244&3|285&5|1142&5|190&5;106&2|274&2|13&3|19&4|1&3|278&3|845&3|22&3|228&4|176&5|357&5|215&3|244&3|285&5|1142&5|190&5
321&4|299&2|294&1|340&2|887&4|883&3|690&2|688&2|338&2|879&3|359&3|326&2;754&3|269&4|327&2|286&3;321&4|299&2|294&1|340&2|887&4|883&3|690&2|688&2|338&2|879&3|359&3|326&2|754&3|269&4|327&2|286&3
222&4|568&5|436&4|1620&5|117&4|194&5|405&4|322&4|228&5|1120&4|1047&3|135&4;89&3|476&5|144&5|732&5;222&4|568&5|436&4|1620&5|117&4|194&5|405&4|322&4|228&5|1120&4|1047&3|135&4|89&3|476&5|144&5|732&5
1129&4|211&4|735&4|655&4|7&1|956&4|196&5|1&3|294&4|64&5|365&3|476&3;1041&3|63&2|514&4|202&4;1129&4|211&4|735&4|655&4|7&1|956&4|196&5|1&3|294&4|64&5|365&3|476&3|1041&3|63&2|514&4|202&4
748&4|895&2|260&3|691&2|258&5|292&4|750&5|308&4|259&3|300&4|269&3|347&3;350&4|312&5|538&4|349&4;748&4|895&2|260&3|691&2|258&5|292&4|750&5|308&4|259&3|300&4|269&3|347&3|350&4|312&5|538&4|349&4
323&1|363&1|172&5|25&2|24&3|930&2|286&3|291&5|763&5|820&2|192&4|183&3;392&2|371&1|959&5|91&1;323&1|363&1|172&5|25&2|24&3|930&2|286&3|291&5|763&5|820&2|192&4|183&3|392&2|371&1|959&5|91&1
890&3|188&5|338&4|762&4|192&3|1278&5|323&4|61&4|196&4|358&4|7&3|763&4;59&5|431&5|249&4|550&4;890&3|188&5|338&4|762&4|192&3|1278&5|323&4|61&4|196&4|358&4|7&3|763&4|59&5|431&5|249&4|550&4
512&4|638&4|919&3|165&4|59&3|1021&3|179&3|855&4|86&2|60&3|462&4|45&3;531&3|198&4|582&3|509&3;512&4|638&4|919&3|165&4|59&3|1021&3|179&3|855&4|86&2|60&3|462&4|45&3|531&3|198&4|582&3|509&3
371&4|227&5|1016&4|106&2|515&5|125&4|15&5|471&5|449&4|1133&4|121&5|228&5;631&4|135&5|67&4|392&5;371&4|227&5|1016&4|106&2|515&5|125&4|15&5|471&5|449&4|1133&4|121&5|228&5|631&4|135&5|67&4|392&5
403&4|1073&3|97&3|86&4|664&4|70&4|60&5|210&3|118&3|214&3|28&4|231&3;550&2|810&3|578&3|692&4;403&4|1073&3|97&3|86&4|664&4|70&4|60&5|210&3|118&3|214&3|28&4|231&3|550&2|810&3|578&3|692&4
898&5|750&5|937&3|269&4|340&4|286&5|258&4|319&4|292&5|313&4|302&4|904&5;339&5|270&3|301&5|345&4;898&5|750&5|937&3|269&4|340&4|286&5|258&4|319&4|292&5|313&4|302&4|904&5|339&5|270&3|301&5|345&4
339&1|331&2|333&5|1234&1|353&1|321&1|272&5|1316&3|315&5|354&4|347&3|340&4;751&1|690&1|345&1|895&5;339&1|331&2|333&5|1234&1|353&1|321&1|272&5|1316&3|315&5|354&4|347&3|340&4|751&1|690&1|345&1|895&5
421&1|391&1|510&2|54&1|650&1|1182&1|518&1|712&1|241&4|367&2|527&1|177&4;413&1|100&1|222&3|546&1;421&1|391&1|510&2|54&1|650&1|1182&1|518&1|712&1|241&4|367&2|527&1|177&4|413&1|100&1|222&3|546&1
258&4|742&4|291&4|98&5|137&4|248&2|216&4|300&5|14&2|124&4|238&4|1009&3;468&4|735&4|381&3|720&4;258&4|742&4|291&4|98&5|137&4|248&2|216&4|300&5|14&2|124&4|238&4|1009&3|468&4|735&4|381&3|720&4
135&5|357&4|255&3|249&3|496&5|418&4|31&3|178&4|181&5|433&5|165&5|118&4;727&4|170&4|132&5|97&4;135&5|357&4|255&3|249&3|496&5|418&4|31&3|178&4|181&5|433&5|165&5|118&4|727&4|170&4|132&5|97&4
56&4|433&5|176&4|150&5|1258&2|318&4|742&4|510&5|813&4|235&1|319&3|26&4;1214&2|402&3|747&4|88&3;56&4|433&5|176&4|150&5|1258&2|318&4|742&4|510&5|813&4|235&1|319&3|26&4|1214&2|402&3|747&4|88&3
472&3|64&2|14&5|554&4|96&4|495&4|521&4|501&2|525&3|215&2|208&5|702&4;493&4|638&2|499&4|515&4;472&3|64&2|14&5|554&4|96&4|495&4|521&4|501&2|525&3|215&2|208&5|702&4|493&4|638&2|499&4|515&4
50&4|66&5|88&5|160&5|168&1|1028&4|204&4|433&5|151&3|764&4|451&5|87&5;1091&3|1035&4|905&3|768&1;50&4|66&5|88&5|160&5|168&1|1028&4|204&4|433&5|151&3|764&4|451&5|87&5|1091&3|1035&4|905&3|768&1
855&3|64&3|7&4|14&3|86&4|480&4|8&4|283&3|224&3|483&5|1101&3|529&4;61&5|60&4|523&3|659&4;855&3|64&3|7&4|14&3|86&4|480&4|8&4|283&3|224&3|483&5|1101&3|529&4|61&5|60&4|523&3|659&4
288&4|310&4|258&2|301&3|271&5|748&5|332&4|289&3|300&4|333&3|682&3|294&3;259&3|342&1|989&2|323&3;288&4|310&4|258&2|301&3|271&5|748&5|332&4|289&3|300&4|333&3|682&3|294&3|259&3|342&1|989&2|323&3
1&4|100&4|269&4|845&4|257&4|321&5|50&5|301&4|148&5|282&5|245&5|220&4;476&5|864&3|815&5|21&2;1&4|100&4|269&4|845&4|257&4|321&5|50&5|301&4|148&5|282&5|245&5|220&4|476&5|864&3|815&5|21&2
1129&3|7&2|121&2|9&4|129&4|276&4|100&4|844&4|257&3|285&4|762&3|1012&3;255&4|302&4|117&4|293&4;1129&3|7&2|121&2|9&4|129&4|276&4|100&4|844&4|257&3|285&4|762&3|1012&3|255&4|302&4|117&4|293&4
202&4|493&5|4&1|525&5|211&4|86&2|172&4|170&2|82&3|79&4|127&1|54&3;200&2|443&5|94&4|428&5;202&4|493&5|4&1|525&5|211&4|86&2|172&4|170&2|82&3|79&4|127&1|54&3|200&2|443&5|94&4|428&5
589&5|205&4|429&4|22&5|98&5|144&3|284&2|271&2|496&3|187&5|484&3|31&2;188&4|433&2|197&3|135&5;589&5|205&4|429&4|22&5|98&5|144&3|284&2|271&2|496&3|187&5|484&3|31&2|188&4|433&2|197&3|135&5
881&3|326&5|988&3|245&5|300&5|299&3|328&3|984&5|687&3|322&5|876&3|258&3;678&4|304&4|749&5|259&3;881&3|326&5|988&3|245&5|300&5|299&3|328&3|984&5|687&3|322&5|876&3|258&3|678&4|304&4|749&5|259&3
1035&1|48&1|383&1|40&2|664&1|700&1|1042&1|141&2|1045&3|429&5|859&1|393&4;955&1|1405&1|1503&1|1176&3;1035&1|48&1|383&1|40&2|664&1|700&1|1042&1|141&2|1045&3|429&5|859&1|393&4|955&1|1405&1|1503&1|1176&3
310&1|328&1|271&4|301&2|302&5|258&4|268&2|879&1|294&2|751&3|300&3|288&5;705&4|603&4|181&4|687&1;310&1|328&1|271&4|301&2|302&5|258&4|268&2|879&1|294&2|751&3|300&3|288&5|705&4|603&4|181&4|687&1
230&4|11&1|265&5|127&5|294&4|511&5|56&1|688&1|62&2|340&2|228&4|568&4;530&3|68&2|1222&3|770&3;230&4|11&1|265&5|127&5|294&4|511&5|56&1|688&1|62&2|340&2|228&4|568&4|530&3|68&2|1222&3|770&3
299&3|326&3|323&4|331&4|289&4|258&4|286&5|346&3|362&3|329&3|750&5|327&3;879&4|1313&4|343&4|937&4;299&3|326&3|323&4|331&4|289&4|258&4|286&5|346&3|362&3|329&3|750&5|327&3|879&4|1313&4|343&4|937&4
213&5|1007&4|481&4|302&4|486&3|121&4|710&3|25&5|144&4|153&4|659&5|367&4;214&4|1035&2|313&2|472&2;213&5|1007&4|481&4|302&4|486&3|121&4|710&3|25&5|144&4|153&4|659&5|367&4|214&4|1035&2|313&2|472&2
684&4|744&3|416&4|196&5|96&4|491&4|45&5|652&4|316&5|87&4|274&3|136&4;285&5|230&3|70&4|99&4;684&4|744&3|416&4|196&5|96&4|491&4|45&5|652&4|316&5|87&4|274&3|136&4|285&5|230&3|70&4|99&4
264&1|792&2|1137&3|213&4|315&4|168&3|692&4|285&4|137&3|321&4|173&4|69&2;708&3|879&3|420&4|200&3;264&1|792&2|1137&3|213&4|315&4|168&3|692&4|285&4|137&3|321&4|173&4|69&2|708&3|879&3|420&4|200&3
82&2|161&4|117&4|265&5|229&1|504&2|222&4|29&2|636&3|472&3|121&4|187&2;186&5|194&3|523&4|211&4;82&2|161&4|117&4|265&5|229&1|504&2|222&4|29&2|636&3|472&3|121&4|187&2|186&5|194&3|523&4|211&4
