state;action_reward;n_state
111&4|435&4|15&5|100&2|473&3|845&5|705&5|294&4|483&5|64&5|180&5|1&5;484&5|132&5|98&5|71&5|56&5|71&5|70&4|504&4|132&5|132&5;111&4|435&4|15&5|100&2|473&3|845&5|705&5|294&4|483&5|64&5|180&5|1&5|484&5|132&5|98&5|71&5|56&5|71&5|70&4|504&4|132&5|132&5
306&3|269&5|300&5|228&5|681&3|330&3|135&3|326&4|194&5|984&3|720&5|229&5;699&3|204&5|317&4|84&3|56&3|423&5|209&3|729&3|153&4|423&5;306&3|269&5|300&5|228&5|681&3|330&3|135&3|326&4|194&5|984&3|720&5|229&5|699&3|204&5|317&4|84&3|56&3|423&5|209&3|729&3|153&4|423&5
321&4|258&3|319&4|286&5|303&5|288&3|334&2|322&3|268&4|332&3|873&2|302&4;245&3|301&3|301&3|325&3|301&3|245&3|301&3|325&3|304&4|304&4;321&4|258&3|319&4|286&5|303&5|288&3|334&2|322&3|268&4|332&3|873&2|302&4|245&3|301&3|301&3|325&3|301&3|245&3|301&3|325&3|304&4|304&4
174&1|170&1|443&4|1019&4|100&4|1187&3|185&5|547&1|357&4|604&2|427&4|615&3;667&2|164&1|668&4|767&3|164&1|413&1|452&1|453&1|670&1|446&2;174&1|170&1|443&4|1019&4|100&4|1187&3|185&5|547&1|357&4|604&2|427&4|615&3|667&2|164&1|668&4|767&3|164&1|413&1|452&1|453&1|670&1|446&2
311&4|313&2|124&5|262&5|258&5|937&2|690&4|269&5|246&5|268&5|813&5|333&2;6&4|7&5|6&4|276&3|1&4|676&3|288&3|276&3|1008&4|740&4;311&4|313&2|124&5|262&5|258&5|937&2|690&4|269&5|246&5|268&5|813&5|333&2|6&4|7&5|6&4|276&3|1&4|676&3|288&3|276&3|1008&4|740&4
258&5|300&5|362&5|357&4|361&5|324&5|210&3|329&5|303&5|271&4|301&5|359&5;11&4|358&2|260&4|358&2|264&3|358&2|294&5|264&3|260&4|11&4;258&5|300&5|362&5|357&4|361&5|324&5|210&3|329&5|303&5|271&4|301&5|359&5|11&4|358&2|260&4|358&2|264&3|358&2|294&5|264&3|260&4|11&4
315&3|741&2|150&3|326&4|688&1|347&3|174&5|1&4|96&5|288&1|271&2|204&5;181&5|508&3|237&4|117&3|508&3|591&4|284&3|237&4|591&4|298&5;315&3|741&2|150&3|326&4|688&1|347&3|174&5|1&4|96&5|288&1|271&2|204&5|181&5|508&3|237&4|117&3|508&3|591&4|284&3|237&4|591&4|298&5
919&5|331&4|405&3|125&3|685&3|300&4|290&4|546&4|1059&4|322&4|282&5|619&4;824&4|986&5|597&5|370&4|1052&4|717&5|370&4|105&4|456&5|824&4;919&5|331&4|405&3|125&3|685&3|300&4|290&4|546&4|1059&4|322&4|282&5|619&4|824&4|986&5|597&5|370&4|1052&4|717&5|370&4|105&4|456&5|824&4
6&3|224&4|525&3|1125&4|127&4|242&4|772&1|504&3|199&3|79&4|479&5|606&5;430&3|638&3|494&4|529&4|1005&1|30&4|1005&1|185&4|1005&1|30&4;6&3|224&4|525&3|1125&4|127&4|242&4|772&1|504&3|199&3|79&4|479&5|606&5|430&3|638&3|494&4|529&4|1005&1|30&4|1005&1|185&4|1005&1|30&4
660&4|488&3|28&4|921&4|204&1|1172&3|709&4|462&3|995&3|498&4|25&4|196&3;1200&4|70&3|82&3|151&2|1171&4|16&4|1171&4|1200&4|965&4|443&3;660&4|488&3|28&4|921&4|204&1|1172&3|709&4|462&3|995&3|498&4|25&4|196&3|1200&4|70&3|82&3|151&2|1171&4|16&4|1171&4|1200&4|965&4|443&3
315&4|506&4|494&4|735&4|193&5|659&3|657&4|705&4|505&4|190&4|125&3|707&4;472&2|1091&4|257&4|430&5|47&3|1&3|65&3|161&2|570&3|52&4;315&4|506&4|494&4|735&4|193&5|659&3|657&4|705&4|505&4|190&4|125&3|707&4|472&2|1091&4|257&4|430&5|47&3|1&3|65&3|161&2|570&3|52&4
750&3|313&3|258&4|328&4|319&3|272&5|903&4|906&3|900&4|303&5|751&3|270&3;748&3|687&3|339&3|332&3|259&2|339&3|289&3|539&2|539&2|539&2;750&3|313&3|258&4|328&4|319&3|272&5|903&4|906&3|900&4|303&5|751&3|270&3|748&3|687&3|339&3|332&3|259&2|339&3|289&3|539&2|539&2|539&2
408&3|421&3|271&3|610&3|684&5|177&4|523&3|588&5|143&4|431&4|380&4|96&3;101&4|374&3|252&4|254&4|101&4|386&4|415&3|542&5|386&4|398&3;408&3|421&3|271&3|610&3|684&5|177&4|523&3|588&5|143&4|431&4|380&4|96&3|101&4|374&3|252&4|254&4|101&4|386&4|415&3|542&5|386&4|398&3
515&4|1375&5|50&4|9&5|813&5|1367&5|224&4|847&3|1097&4|222&3|285&5|275&3;936&3|919&5|253&5|922&5|253&5|253&5|919&5|936&3|253&5|919&5;515&4|1375&5|50&4|9&5|813&5|1367&5|224&4|847&3|1097&4|222&3|285&5|275&3|936&3|919&5|253&5|922&5|253&5|253&5|919&5|936&3|253&5|919&5
100&5|483&5|655&4|318&5|96&5|270&3|461&5|69&3|215&3|498&4|425&4|651&3;708&4|4&4|127&3|52&5|708&4|178&5|52&5|165&4|269&3|76&3;100&5|483&5|655&4|318&5|96&5|270&3|461&5|69&3|215&3|498&4|425&4|651&3|708&4|4&4|127&3|52&5|708&4|178&5|52&5|165&4|269&3|76&3
147&4|12&4|323&3|230&3|180&5|732&4|792&4|42&4|171&3|293&4|508&3|218&3;382&2|765&3|674&2|343&2|1090&3|743&2|1139&3|725&4|1207&3|818&2;147&4|12&4|323&3|230&3|180&5|732&4|792&4|42&4|171&3|293&4|508&3|218&3|382&2|765&3|674&2|343&2|1090&3|743&2|1139&3|725&4|1207&3|818&2
7&5|252&3|515&5|124&4|222&2|127&4|319&5|281&4|718&4|10&5|181&3|294&4;931&2|255&2|121&3|255&2|471&2|405&3|405&3|405&3|931&2|21&3;7&5|252&3|515&5|124&4|222&2|127&4|319&5|281&4|718&4|10&5|181&3|294&4|931&2|255&2|121&3|255&2|471&2|405&3|405&3|405&3|931&2|21&3
50&5|7&5|717&3|475&4|237&3|763&4|300&5|13&1|748&5|257&5|358&4|273&3;15&5|260&3|111&3|260&3|471&4|151&3|328&5|15&5|471&4|111&3;50&5|7&5|717&3|475&4|237&3|763&4|300&5|13&1|748&5|257&5|358&4|273&3|15&5|260&3|111&3|260&3|471&4|151&3|328&5|15&5|471&4|111&3
242&4|269&3|258&4|315&4|304&4|302&5|313&3|887&5|311&5|286&5|321&4|268&4;1176&5|902&4|898&4|319&3|898&4|316&4|319&3|898&4|898&4|1176&5;242&4|269&3|258&4|315&4|304&4|302&5|313&3|887&5|311&5|286&5|321&4|268&4|1176&5|902&4|898&4|319&3|898&4|316&4|319&3|898&4|898&4|1176&5
300&4|682&4|628&2|237&4|286&3|222&4|302&5|151&5|902&4|319&3|346&4|357&5;205&4|216&3|168&4|198&5|205&4|168&4|185&3|168&4|183&4|205&4;300&4|682&4|628&2|237&4|286&3|222&4|302&5|151&5|902&4|319&3|346&4|357&5|205&4|216&3|168&4|198&5|205&4|168&4|185&3|168&4|183&4|205&4
181&4|55&5|116&4|943&4|469&4|676&5|196&4|260&4|1426&5|111&4|933&3|582&4;270&4|325&4|240&4|338&4|333&4|754&4|687&1|1&4|89&4|270&4;181&4|55&5|116&4|943&4|469&4|676&5|196&4|260&4|1426&5|111&4|933&3|582&4|270&4|325&4|240&4|338&4|333&4|754&4|687&1|1&4|89&4|270&4
690&5|311&3|300&4|286&5|990&4|302&3|289&4|294&3|898&5|100&4|315&4|242&5;871&1|871&1|1028&1|274&3|871&1|1028&1|1051&3|1051&3|283&4|283&4;690&5|311&3|300&4|286&5|990&4|302&3|289&4|294&3|898&5|100&4|315&4|242&5|871&1|871&1|1028&1|274&3|871&1|1028&1|1051&3|1051&3|283&4|283&4
334&5|299&1|262&4|313&3|751&4|269&4|305&4|354&3|311&4|315&5|307&4|344&5;286&5|355&1|324&3|873&3|873&3|873&3|300&5|324&3|886&4|355&1;334&5|299&1|262&4|313&3|751&4|269&4|305&4|354&3|311&4|315&5|307&4|344&5|286&5|355&1|324&3|873&3|873&3|873&3|300&5|324&3|886&4|355&1
300&3|988&3|323&3|281&4|287&4|106&3|301&3|295&3|1068&4|285&4|358&4|259&3;926&4|1160&5|1129&5|696&2|1279&3|1335&4|1097&5|827&2|255&5|1315&3;300&3|988&3|323&3|281&4|287&4|106&3|301&3|295&3|1068&4|285&4|358&4|259&3|926&4|1160&5|1129&5|696&2|1279&3|1335&4|1097&5|827&2|255&5|1315&3
237&3|476&4|359&3|127&4|276&5|937&4|9&4|286&3|459&4|619&4|243&1|118&2;819&3|819&3|292&3|595&2|595&2|291&4|922&3|742&3|742&3|744&3;237&3|476&4|359&3|127&4|276&5|937&4|9&4|286&3|459&4|619&4|243&1|118&2|819&3|819&3|292&3|595&2|595&2|291&4|922&3|742&3|742&3|744&3
474&5|902&5|50&5|431&3|523&3|660&5|582&5|212&4|310&4|194&4|515&4|181&4;169&5|204&4|191&4|204&4|204&4|191&4|191&4|169&5|191&4|357&3;474&5|902&5|50&5|431&3|523&3|660&5|582&5|212&4|310&4|194&4|515&4|181&4|169&5|204&4|191&4|204&4|204&4|191&4|191&4|169&5|191&4|357&3
127&5|286&4|191&4|498&4|143&5|194&4|514&2|174&5|238&5|603&3|479&3|204&5;1197&3|126&4|1197&3|924&4|15&5|126&4|924&4|845&4|924&4|924&4;127&5|286&4|191&4|498&4|143&5|194&4|514&2|174&5|238&5|603&3|479&3|204&5|1197&3|126&4|1197&3|924&4|15&5|126&4|924&4|845&4|924&4|924&4
322&2|242&5|340&5|286&5|271&2|887&5|264&2|688&1|754&2|306&4|269&5|311&5;305&5|307&4|245&4|245&4|307&4|338&2|260&3|243&1|988&1|245&4;322&2|242&5|340&5|286&5|271&2|887&5|264&2|688&1|754&2|306&4|269&5|311&5|305&5|307&4|245&4|245&4|307&4|338&2|260&3|243&1|988&1|245&4
111&4|639&4|150&5|144&4|216&4|404&4|790&4|732&3|451&2|47&4|492&4|114&4;219&5|77&3|226&2|219&5|780&4|629&3|24&4|739&3|665&3|448&3;111&4|639&4|150&5|144&4|216&4|404&4|790&4|732&3|451&2|47&4|492&4|114&4|219&5|77&3|226&2|219&5|780&4|629&3|24&4|739&3|665&3|448&3
307&2|720&4|260&1|411&2|371&3|326&3|678&3|437&1|409&3|668&1|384&2|554&2;824&3|155&2|60&4|892&3|737&4|783&3|786&3|269&2|346&4|898&1;307&2|720&4|260&1|411&2|371&3|326&3|678&3|437&1|409&3|668&1|384&2|554&2|824&3|155&2|60&4|892&3|737&4|783&3|786&3|269&2|346&4|898&1
237&3|288&4|286&4|744&5|508&4|297&5|246&4|303&5|296&4|1176&4|242&3|307&4;475&5|475&5|127&5|150&4|475&5|458&4|150&4|127&5|676&4|475&5;237&3|288&4|286&4|744&5|508&4|297&5|246&4|303&5|296&4|1176&4|242&3|307&4|475&5|475&5|127&5|150&4|475&5|458&4|150&4|127&5|676&4|475&5
313&4|286&4|347&3|307&4|272&4|887&4|305&4|302&3|327&5|900&3|750&5|269&4;333&4|264&4|329&3|264&4|343&4|333&4|264&4|329&3|333&4|333&4;313&4|286&4|347&3|307&4|272&4|887&4|305&4|302&3|327&5|900&3|750&5|269&4|333&4|264&4|329&3|264&4|343&4|333&4|264&4|329&3|333&4|333&4
168&4|127&5|250&4|181&4|1&4|508&3|132&3|813&4|277&3|546&2|246&5|275&4;281&3|24&2|472&2|756&2|928&3|24&2|278&1|281&3|1163&3|975&3;168&4|127&5|250&4|181&4|1&4|508&3|132&3|813&4|277&3|546&2|246&5|275&4|281&3|24&2|472&2|756&2|928&3|24&2|278&1|281&3|1163&3|975&3
127&4|292&3|988&2|237&3|126&3|100&4|222&4|19&3|221&4|357&4|276&3|50&3;286&3|483&3|199&4|483&3|269&4|199&4|269&4|199&4|242&4|483&3;127&4|292&3|988&2|237&3|126&3|100&4|222&4|19&3|221&4|357&4|276&3|50&3|286&3|483&3|199&4|483&3|269&4|199&4|269&4|199&4|242&4|483&3
50&3|324&3|1278&1|294&3|255&1|286&4|257&3|678&1|246&4|1089&1|993&4|296&4;127&4|532&4|293&4|293&4|515&5|293&4|515&5|1388&5|532&4|293&4;50&3|324&3|1278&1|294&3|255&1|286&4|257&3|678&1|246&4|1089&1|993&4|296&4|127&4|532&4|293&4|293&4|515&5|293&4|515&5|1388&5|532&4|293&4
150&3|93&4|147&4|273&4|268&5|278&2|293&4|1&4|475&5|291&4|324&4|127&5;221&4|628&4|121&2|129&4|325&1|221&4|129&4|628&4|628&4|276&5;150&3|93&4|147&4|273&4|268&5|278&2|293&4|1&4|475&5|291&4|324&4|127&5|221&4|628&4|121&2|129&4|325&1|221&4|129&4|628&4|628&4|276&5
435&5|514&5|938&3|428&5|194&5|152&3|523&5|321&3|659&5|517&5|745&3|168&2;25&5|116&5|163&3|502&2|88&3|116&5|88&3|88&3|502&2|502&2;435&5|514&5|938&3|428&5|194&5|152&3|523&5|321&3|659&5|517&5|745&3|168&2|25&5|116&5|163&3|502&2|88&3|116&5|88&3|88&3|502&2|502&2
56&1|926&1|1012&1|121&3|243&1|168&4|25&3|96&4|118&3|444&3|181&4|98&4;658&3|663&2|568&4|66&3|176&3|568&4|568&4|658&3|141&3|652&5;56&1|926&1|1012&1|121&3|243&1|168&4|25&3|96&4|118&3|444&3|181&4|98&4|658&3|663&2|568&4|66&3|176&3|568&4|568&4|658&3|141&3|652&5
583&5|97&4|70&5|268&5|475&5|222&5|7&4|185&5|230&3|582&3|1109&5|226&4;265&4|554&1|563&3|551&4|569&4|554&1|563&3|452&4|145&3|559&5;583&5|97&4|70&5|268&5|475&5|222&5|7&4|185&5|230&3|582&3|1109&5|226&4|265&4|554&1|563&3|551&4|569&4|554&1|563&3|452&4|145&3|559&5
303&5|546&4|739&1|100&5|213&5|654&5|475&2|224&3|153&2|172&5|70&4|12&3;156&1|268&5|248&4|285&4|174&5|182&3|1009&2|280&1|1009&2|1316&1;303&5|546&4|739&1|100&5|213&5|654&5|475&2|224&3|153&2|172&5|70&4|12&3|156&1|268&5|248&4|285&4|174&5|182&3|1009&2|280&1|1009&2|1316&1
660&3|471&3|98&4|196&5|566&4|102&4|708&3|496&5|559&3|97&5|561&4|140&4;313&4|949&2|399&4|62&3|795&3|1271&3|399&4|949&2|5&4|110&4;660&3|471&3|98&4|196&5|566&4|102&4|708&3|496&5|559&3|97&5|561&4|140&4|313&4|949&2|399&4|62&3|795&3|1271&3|399&4|949&2|5&4|110&4
97&4|211&4|187&5|616&3|519&4|92&3|492&4|121&3|1011&4|1451&3|471&4|288&3;196&3|66&4|1170&4|945&4|636&4|175&4|26&3|433&3|96&3|855&4;97&4|211&4|187&5|616&3|519&4|92&3|492&4|121&3|1011&4|1451&3|471&4|288&3|196&3|66&4|1170&4|945&4|636&4|175&4|26&3|433&3|96&3|855&4
311&5|904&5|286&5|319&3|750&2|308&4|880&3|315&4|690&4|313&3|302&3|300&3;886&5|1191&5|261&5|886&5|326&5|886&5|881&5|886&5|886&5|886&5;311&5|904&5|286&5|319&3|750&2|308&4|880&3|315&4|690&4|313&3|302&3|300&3|886&5|1191&5|261&5|886&5|326&5|886&5|881&5|886&5|886&5|886&5
1009&3|313&4|539&1|744&3|1017&2|111&2|20&5|125&4|276&3|19&5|1067&2|1014&2;112&1|926&1|751&4|936&2|1383&2|14&1|819&1|741&1|741&1|127&5;1009&3|313&4|539&1|744&3|1017&2|111&2|20&5|125&4|276&3|19&5|1067&2|1014&2|112&1|926&1|751&4|936&2|1383&2|14&1|819&1|741&1|741&1|127&5
285&5|268&5|274&4|995&5|333&4|24&2|286&3|331&3|887&5|678&3|7&4|117&4;476&4|293&5|826&2|866&1|628&5|298&3|106&4|250&1|298&3|130&2;285&5|268&5|274&4|995&5|333&4|24&2|286&3|331&3|887&5|678&3|7&4|117&4|476&4|293&5|826&2|866&1|628&5|298&3|106&4|250&1|298&3|130&2
515&4|100&4|181&5|318&4|924&4|237&4|64&5|748&3|50&5|458&3|97&5|1&5;15&3|596&2|288&2|240&1|288&2|596&2|288&2|866&3|1028&2|596&2;515&4|100&4|181&5|318&4|924&4|237&4|64&5|748&3|50&5|458&3|97&5|1&5|15&3|596&2|288&2|240&1|288&2|596&2|288&2|866&3|1028&2|596&2
210&3|80&4|258&5|1000&3|998&1|791&1|1001&1|201&4|176&5|687&1|85&5|692&4;265&3|449&1|226&4|526&4|24&5|230&4|231&2|29&1|405&1|230&4;210&3|80&4|258&5|1000&3|998&1|791&1|1001&1|201&4|176&5|687&1|85&5|692&4|265&3|449&1|226&4|526&4|24&5|230&4|231&2|29&1|405&1|230&4
22&4|241&4|210&4|257&4|260&1|97&3|117&4|228&3|56&4|154&3|161&3|431&4;181&5|95&4|418&3|71&3|24&5|99&3|95&4|24&5|71&3|432&5;22&4|241&4|210&4|257&4|260&1|97&3|117&4|228&3|56&4|154&3|161&3|431&4|181&5|95&4|418&3|71&3|24&5|99&3|95&4|24&5|71&3|432&5
307&4|895&5|898&5|879&3|289&4|301&5|748&3|245&4|286&5|336&3|302&5|313&5;873&2|349&1|349&1|358&2|349&1|358&2|873&2|349&1|873&2|358&2;307&4|895&5|898&5|879&3|289&4|301&5|748&3|245&4|286&5|336&3|302&5|313&5|873&2|349&1|349&1|358&2|349&1|358&2|873&2|349&1|873&2|358&2
11&4|1522&3|7&4|492&3|651&3|483&3|157&4|650&3|228&2|135&4|684&3|566&2;1136&3|432&4|432&4|291&3|509&3|216&4|507&4|298&3|143&4|507&4;11&4|1522&3|7&4|492&3|651&3|483&3|157&4|650&3|228&2|135&4|684&3|566&2|1136&3|432&4|432&4|291&3|509&3|216&4|507&4|298&3|143&4|507&4
510&4|385&5|227&4|2&3|526&3|288&3|568&4|651&4|55&5|68&3|1091&3|231&3;373&3|391&4|38&3|391&4|810&3|1239&4|810&3|665&5|720&3|397&3;510&4|385&5|227&4|2&3|526&3|288&3|568&4|651&4|55&5|68&3|1091&3|231&3|373&3|391&4|38&3|391&4|810&3|1239&4|810&3|665&5|720&3|397&3
258&5|480&4|242&5|180&4|24&4|507&2|224&4|23&3|92&2|9&5|513&3|509&4;508&4|236&3|250&4|283&2|250&4|1117&3|813&4|713&5|813&4|508&4;258&5|480&4|242&5|180&4|24&4|507&2|224&4|23&3|92&2|9&5|513&3|509&4|508&4|236&3|250&4|283&2|250&4|1117&3|813&4|713&5|813&4|508&4
1050&4|153&2|478&3|568&3|474&2|357&4|168&4|705&4|199&4|651&5|880&3|196&3;228&4|58&3|662&4|58&3|480&3|70&3|181&4|207&3|222&4|429&4;1050&4|153&2|478&3|568&3|474&2|357&4|168&4|705&4|199&4|651&5|880&3|196&3|228&4|58&3|662&4|58&3|480&3|70&3|181&4|207&3|222&4|429&4
1&4|248&3|756&4|217&2|282&4|742&4|210&3|38&3|178&4|151&3|118&4|83&5;734&3|728&2|66&4|585&2|49&4|401&3|395&2|66&4|67&3|585&2;1&4|248&3|756&4|217&2|282&4|742&4|210&3|38&3|178&4|151&3|118&4|83&5|734&3|728&2|66&4|585&2|49&4|401&3|395&2|66&4|67&3|585&2
345&4|301&3|326&4|321&3|327&4|340&5|347&4|750&5|896&5|288&4|313&4|258&2;528&5|323&2|242&4|286&4|79&5|79&5|79&5|528&5|12&4|323&2;345&4|301&3|326&4|321&3|327&4|340&5|347&4|750&5|896&5|288&4|313&4|258&2|528&5|323&2|242&4|286&4|79&5|79&5|79&5|528&5|12&4|323&2
331&4|754&3|286&4|307&3|269&3|340&4|345&4|751&3|750&4|302&4|301&4|270&3;896&3|339&3|896&3|86&5|332&2|339&3|328&3|328&3|288&3|86&5;331&4|754&3|286&4|307&3|269&3|340&4|345&4|751&3|750&4|302&4|301&4|270&3|896&3|339&3|896&3|86&5|332&2|339&3|328&3|328&3|288&3|86&5
288&4|834&4|147&4|665&3|859&3|760&1|323&2|441&2|335&4|546&3|443&1|200&3;930&1|982&2|825&1|840&1|1034&1|825&1|118&1|827&2|597&4|743&1;288&4|834&4|147&4|665&3|859&3|760&1|323&2|441&2|335&4|546&3|443&1|200&3|930&1|982&2|825&1|840&1|1034&1|825&1|118&1|827&2|597&4|743&1
255&4|303&4|100&4|121&2|306&4|900&4|237&3|137&3|690&4|744&4|355&2|310&3;300&5|750&5|272&5|300&5|272&5|909&5|272&5|333&5|300&5|333&5;255&4|303&4|100&4|121&2|306&4|900&4|237&3|137&3|690&4|744&4|355&2|310&3|300&5|750&5|272&5|300&5|272&5|909&5|272&5|333&5|300&5|333&5
137&4|291&3|152&4|64&5|1041&2|741&4|286&5|792&5|273&3|595&2|525&5|82&4;809&2|670&2|1142&4|364&2|738&2|1007&5|1088&2|734&1|255&4|1037&3;137&4|291&3|152&4|64&5|1041&2|741&4|286&5|792&5|273&3|595&2|525&5|82&4|809&2|670&2|1142&4|364&2|738&2|1007&5|1088&2|734&1|255&4|1037&3
286&4|318&5|321&4|707&3|135&2|604&5|327&5|134&5|294&2|513&4|523&5|302&4;493&5|427&5|172&5|603&5|520&5|427&5|520&5|192&5|427&5|12&5;286&4|318&5|321&4|707&3|135&2|604&5|327&5|134&5|294&2|513&4|523&5|302&4|493&5|427&5|172&5|603&5|520&5|427&5|520&5|192&5|427&5|12&5
131&4|50&5|604&4|474&4|404&3|612&4|269&4|208&4|968&4|419&4|189&5|479&5;7&4|1&5|116&4|98&5|1&5|181&5|275&4|151&4|116&4|258&5;131&4|50&5|604&4|474&4|404&3|612&4|269&4|208&4|968&4|419&4|189&5|479&5|7&4|1&5|116&4|98&5|1&5|181&5|275&4|151&4|116&4|258&5
333&5|475&4|315&4|591&3|876&3|658&4|978&4|328&4|100&4|1017&2|710&3|235&2;210&3|69&4|127&5|181&4|180&4|173&3|31&4|98&5|956&4|192&4;333&5|475&4|315&4|591&3|876&3|658&4|978&4|328&4|100&4|1017&2|710&3|235&2|210&3|69&4|127&5|181&4|180&4|173&3|31&4|98&5|956&4|192&4
528&4|174&4|283&4|194&4|276&3|685&3|1012&2|10&4|178&4|427&4|661&4|69&4;205&3|205&3|478&4|654&4|144&4|176&3|654&4|185&3|519&4|185&3;528&4|174&4|283&4|194&4|276&3|685&3|1012&2|10&4|178&4|427&4|661&4|69&4|205&3|205&3|478&4|654&4|144&4|176&3|654&4|185&3|519&4|185&3
528&5|148&4|132&5|636&4|9&5|14&4|559&4|287&4|216&5|931&2|507&4|91&4;373&2|27&4|452&3|775&3|386&3|366&4|527&5|664&4|1029&3|366&4;528&5|148&4|132&5|636&4|9&5|14&4|559&4|287&4|216&5|931&2|507&4|91&4|373&2|27&4|452&3|775&3|386&3|366&4|527&5|664&4|1029&3|366&4
196&4|218&3|271&4|447&3|423&2|174&5|228&5|184&4|588&3|79&4|443&4|568&4;441&2|573&4|573&4|895&4|800&4|859&3|441&2|323&3|672&3|800&4;196&4|218&3|271&4|447&3|423&2|174&5|228&5|184&4|588&3|79&4|443&4|568&4|441&2|573&4|573&4|895&4|800&4|859&3|441&2|323&3|672&3|800&4
183&4|71&4|172&5|483&5|186&4|669&1|31&4|195&3|566&3|11&5|111&4|869&3;136&4|12&4|419&5|147&3|147&3|496&5|147&3|136&4|419&5|9&4;183&4|71&4|172&5|483&5|186&4|669&1|31&4|195&3|566&3|11&5|111&4|869&3|136&4|12&4|419&5|147&3|147&3|496&5|147&3|136&4|419&5|9&4
182&2|121&3|252&3|655&3|1157&3|860&3|441&2|197&2|56&3|671&3|504&2|446&3;1480&2|176&4|550&3|135&5|378&2|71&2|74&2|135&5|133&3|133&3;182&2|121&3|252&3|655&3|1157&3|860&3|441&2|197&2|56&3|671&3|504&2|446&3|1480&2|176&4|550&3|135&5|378&2|71&2|74&2|135&5|133&3|133&3
640&5|651&5|100&5|154&3|732&3|67&3|358&2|238&4|432&2|169&5|709&4|434&3;117&2|739&2|1188&1|403&2|566&1|1037&1|412&5|1076&1|547&3|230&3;640&5|651&5|100&5|154&3|732&3|67&3|358&2|238&4|432&2|169&5|709&4|434&3|117&2|739&2|1188&1|403&2|566&1|1037&1|412&5|1076&1|547&3|230&3
690&2|250&5|117&5|748&4|1028&5|181&5|257&5|235&5|249&4|476&1|300&5|210&5;195&5|144&5|79&5|892&3|892&3|385&5|55&5|195&5|89&5|55&5;690&2|250&5|117&5|748&4|1028&5|181&5|257&5|235&5|249&4|476&1|300&5|210&5|195&5|144&5|79&5|892&3|892&3|385&5|55&5|195&5|89&5|55&5
33&5|71&5|76&4|180&5|679&5|684&2|429&5|465&5|670&3|603&5|69&5|201&5;866&5|760&5|717&1|369&4|496&5|496&5|826&4|455&3|1051&3|646&5;33&5|71&5|76&4|180&5|679&5|684&2|429&5|465&5|670&3|603&5|69&5|201&5|866&5|760&5|717&1|369&4|496&5|496&5|826&4|455&3|1051&3|646&5
257&5|431&4|181&5|631&3|1&5|215&4|99&4|505&3|72&3|509&3|178&3|193&3;258&5|172&5|228&5|62&3|168&5|286&3|313&5|101&3|228&5|258&5;257&5|431&4|181&5|631&3|1&5|215&4|99&4|505&3|72&3|509&3|178&3|193&3|258&5|172&5|228&5|62&3|168&5|286&3|313&5|101&3|228&5|258&5
482&5|185&3|173&4|238&4|654&3|523&4|498&5|192&4|661&2|132&5|610&4|194&4;501&4|15&4|97&4|15&4|423&5|174&3|15&4|418&4|418&4|14&5;482&5|185&3|173&4|238&4|654&3|523&4|498&5|192&4|661&2|132&5|610&4|194&4|501&4|15&4|97&4|15&4|423&5|174&3|15&4|418&4|418&4|14&5
847&4|285&5|25&4|283&4|127&5|15&2|50&2|286&5|137&5|14&5|242&5|222&2;42&5|971&4|42&5|170&5|507&5|971&4|170&5|522&5|170&5|42&5;847&4|285&5|25&4|283&4|127&5|15&2|50&2|286&5|137&5|14&5|242&5|222&2|42&5|971&4|42&5|170&5|507&5|971&4|170&5|522&5|170&5|42&5
538&5|358&3|13&4|258&2|596&3|289&2|554&3|82&4|403&4|882&3|69&1|231&2;895&3|355&2|902&2|345&2|895&3|345&2|752&4|902&2|355&2|354&4;538&5|358&3|13&4|258&2|596&3|289&2|554&3|82&4|403&4|882&3|69&1|231&2|895&3|355&2|902&2|345&2|895&3|345&2|752&4|902&2|355&2|354&4
262&3|127&5|360&3|352&3|510&3|895&3|195&5|177&5|270&5|909&3|908&3|121&4;781&4|651&2|197&3|213&3|794&3|781&4|402&3|241&3|402&3|241&3;262&3|127&5|360&3|352&3|510&3|895&3|195&5|177&5|270&5|909&3|908&3|121&4|781&4|651&2|197&3|213&3|794&3|781&4|402&3|241&3|402&3|241&3
185&5|69&4|529&5|488&5|813&5|188&3|275&5|357&5|526&5|89&5|276&4|506&4;509&5|573&5|498&5|835&5|631&5|515&5|10&5|186&3|835&5|515&5;185&5|69&4|529&5|488&5|813&5|188&3|275&5|357&5|526&5|89&5|276&4|506&4|509&5|573&5|498&5|835&5|631&5|515&5|10&5|186&3|835&5|515&5
257&5|414&3|379&3|29&4|447&3|384&3|451&1|95&4|80&2|151&3|176&3|413&3;453&1|439&1|388&2|409&2|377&1|410&1|169&5|400&1|233&4|438&1;257&5|414&3|379&3|29&4|447&3|384&3|451&1|95&4|80&2|151&3|176&3|413&3|453&1|439&1|388&2|409&2|377&1|410&1|169&5|400&1|233&4|438&1
406&4|100&4|928&5|123&5|742&4|412&2|476&4|685&4|1&4|147&5|974&4|827&4;834&4|934&4|472&4|472&4|975&4|411&4|1061&5|411&4|834&4|831&4;406&4|100&4|928&5|123&5|742&4|412&2|476&4|685&4|1&4|147&5|974&4|827&4|834&4|934&4|472&4|472&4|975&4|411&4|1061&5|411&4|834&4|831&4
